CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
11030: Brown coal;lignite/production;0520:Mining of lignite;112536ead217cfbb8c7b9b299a37e07c;SSP5-Base-2050;RER;coal(brown);market for lignite;lignite;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3b5ffccdc4ef4b27a5f0564d546fcf26;SSP5-Base-2050;EUR;cement;market for cement, CP II-F;cement, CP II-F;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;1276e9961272b2ab3cf63c320d7975e1;SSP5-Base-2050;CH;petroleum;market for petroleum;petroleum;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;5877569b242f40cf8d5123b9d4cab207;SSP5-Base-2050;IND;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;28411a99797c4eb9a83e7fe3bdef46bb;SSP5-Base-2050;LAM;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
39366: Waste and scrap of tin;;3822:Treatment and disposal of hazardous waste;27e7f85a9b5c792c587a95bcf769a934;SSP5-Base-2050;GLO;tin;market for tin slag;tin slag;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";b54e43505049521b9c5b075e86725cf9;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by milling, small parts;chromium steel removed by milling, small parts;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";metals/extraction;2011:Manufacture of basic chemicals;856e61df08151a0ade129c99b8e63b94;SSP5-Base-2050;GLO;indium;market for indium;indium;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5331bed31794d866c8b06a4ee0c61e1d;SSP5-Base-2050;Europe without Switzerland;cement;market for cement, CEM V/A;cement, CEM V/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;74846fb005fe36439ff383116cd2596e;SSP5-Base-2050;CH;cement;market for cement, CEM V/B;cement, CEM V/B;kilogram
39361: Waste and scrap of copper;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;4d5473bbb237606275ad372ddedf037f;SSP5-Base-2050;GLO;copper;market for copper scrap, sorted, pressed;copper scrap, sorted, pressed;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b97f9e55684f424ca98035b6c81e7729;SSP5-Base-2050;IND;cement;market for cement, CP II-E;cement, CP II-E;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;3e30c3faf44cedb720e45de628f4ece8;SSP5-Base-2050;GLO;bauxite;market for bauxite;bauxite;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";092939308f558fa5308f5dc1d9f34451;SSP5-Base-2050;JP;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
373: Refractory products and structural non-refractory clay products;chemicals/inorganics;2391:Manufacture of refractory products;ecddc793de057b056c38a2a378711ece;SSP5-Base-2050;GLO;silicon;market for silicon carbide;silicon carbide;kilogram
12020: Natural gas, liquefied or in the gaseous state;oil/production;0610:Extraction of crude petroleum;f36892589470efa9b2e856c9e41a6fd7;SSP5-Base-2050;GLO;natural gas;market for natural gas, vented;natural gas, vented;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;0fedb9f532ef4a0780e4197be34c9173;SSP5-Base-2050;IND;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9b745ed97d81454f8bdb7e92ac1764fc;SSP5-Base-2050;REF;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
39362: Waste and scrap of nickel;waste management/residual material landfill;3822:Treatment and disposal of hazardous waste;cde64e26813a3054c85bca87041317e2;SSP5-Base-2050;GLO;nickel;market for nickel smelter slag;nickel smelter slag;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";84c52a94bf58be855ac22e6a538a16ba;SSP5-Base-2050;PL;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;59213ddfae5b43fa96568fbbb0901efc;SSP5-Base-2050;USA;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9b058b577f4a42ecb212597d3162c235;SSP5-Base-2050;CHA;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
342: Basic inorganic chemicals n.e.c.;photovoltaic/production of components;2011:Manufacture of basic chemicals;4c47fb2e57f28bb0ec8f613c349a16d5;SSP5-Base-2050;RoW;silicon;market for silicon, single crystal, Czochralski process, electronics;silicon, single crystal, Czochralski process, electronics;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;95bf4801f2dfa177f66277b395f27677;SSP5-Base-2050;PE;cement;market for cement, type IP;cement, type IP;kilogram
"33: Coke oven products; refined petroleum products; nuclear fuel";;1920:Manufacture of refined petroleum products;b19ef859637e81bacd559b636cba136e;SSP5-Base-2050;GLO;petroleum;market for petroleum coke;petroleum coke;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ee3c5200cbf848a79b6ccfddaa308567;SSP5-Base-2050;SSA;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
"4160: Other non-ferrous metals and articles thereof (including waste and scrap of some metals); cermets and articles […]";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;0edf3a3e46a7b5860372df55f7c99872;SSP5-Base-2050;GLO;palladium;market for palladium;palladium;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;01b59183a0dadb469528a825385e8af7;SSP5-Base-2050;GLO;uranium;market for uranium, enriched 3.8%, in fuel element for light water reactor;uranium, enriched 3.8%, in fuel element for light water reactor;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";42109a5261a34c3eae951ff8538dc25c;SSP5-Base-2050;IND;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;391ef6581ff8b52c9cefbb7af4d72fbe;SSP5-Base-2050;CO;cement;market for cement, unspecified;cement, unspecified;kilogram
11030: Brown coal;lignite/production;0520:Mining of lignite;3933e1727cffbfaf57e071eb7fd9ae73;SSP5-Base-2050;RoW;coal(brown);market for lignite;lignite;kilogram
"34790: Other plastics in primary forms; ion exchangers";chemicals/organics;2013:Manufacture of plastics and synthetic rubber in primary forms;a23ff5a5512f239248b86d5706a7c4e4;SSP5-Base-2050;RoW;latex;market for latex;latex;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8cac7f670f5b4eb99d157ee5a4187e35;SSP5-Base-2050;CHA;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;c72cc1b339840b1ed9b640052a2dd157;SSP5-Base-2050;ZA;cement;market for cement, CEM II/B-S;cement, CEM II/B-S;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;ffd53c00e8c3a9a395e9ad81bcaf1e2d;SSP5-Base-2050;CN;cobalt;market for cobalt sulfate;cobalt sulfate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;418eb549ab884f1ca4b590bac02915c7;SSP5-Base-2050;NEU;cement;market for cement, CP II-E;cement, CP II-E;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;2864fc5cef734311adfccad9db1fd4b3;SSP5-Base-2050;USA;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;11493c62c90641a2863a74a724576bc7;SSP5-Base-2050;GLO;lithium;market for lithium hydroxide, battery grade;lithium hydroxide, battery grade;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";2790423bf2bd8a7c4de6bce9a39ff19c;SSP5-Base-2050;GLO;aluminium;market for aluminium removed by turning, average, conventional;aluminium removed by turning, average, conventional;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";f0456a6fdec94ec993899cc066366a41;SSP5-Base-2050;MEA;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";3f089d6aa4bf42b59b8757e5ef2a8ad4;SSP5-Base-2050;REF;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;ed2702b4e1708bf43d185d30d01bb225;SSP5-Base-2050;GLO;copper;market for copper smelting facility;copper smelting facility;unit
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";40bccd8d0b93d2e058476865a14f0a52;SSP5-Base-2050;RoE;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;fefdda3f0f1445bd846c77c12f3a573e;SSP5-Base-2050;REF;cement;market for cement, Portland;cement, Portland;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";34cb9bfd846dc277697e72765f16ec62;SSP5-Base-2050;VE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
34290: Compounds of rare earth metals, of yttrium or of scandium;chemicals/inorganics;0729:Mining of other non-ferrous metal ores;337dfb767bd83ad05cd3a91d812cd04b;SSP5-Base-2050;GLO;rare earth;market for rare earth oxide concentrate, 70% REO;rare earth oxide concentrate, 70% REO;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;d3a604008345b67c30b5294e994ce379;SSP5-Base-2050;JP;magnesium;market for magnesium, for reuse in titanium sponge production;magnesium, for reuse in titanium sponge production;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;531a9d65d0634825ab86dfaade5dbe82;SSP5-Base-2050;CAZ;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;69aaaa91ca9744db82fae8e7efd50de9;SSP5-Base-2050;USA;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;4399968a197e498eb8ce662df2e8b544;SSP5-Base-2050;USA;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;94a5c543e7175166ce36e3daefea8e72;SSP5-Base-2050;GLO;lithium;market for lithium sulfate;lithium sulfate;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;744ba62b510b42228306168aa1f7e6dc;SSP5-Base-2050;OAS;cement;market for cement mortar;cement mortar;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8d4bc7d2cedf4bfda930cfee52340140;SSP5-Base-2050;NEU;cement;market for cement, Portland;cement, Portland;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;83f4548c65da4cb4a2cc397e4dda3771;SSP5-Base-2050;EUR;cement;market for cement mortar;cement mortar;kilogram
16390: Other minerals n.e.c.;chemicals/inorganics;0899:Other mining and quarrying n.e.c.;fd558441fc3d04fe59887ab30ce51119;SSP5-Base-2050;GLO;graphite;market for graphite;graphite;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;d64be106f6801c2c9d6a94bed1e4f893;SSP5-Base-2050;ZA;cement;market for cement, unspecified;cement, unspecified;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;f770ed86e91a27cead5080d19cbcad57;SSP5-Base-2050;GLO;magnesium;market for magnesium-alloy, AZ91, diecast;magnesium-alloy, AZ91, diecast;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";metals/extraction;2011:Manufacture of basic chemicals;de42c824f46fc684a70a53bccfdba6d0;SSP5-Base-2050;GLO;gallium;market for gallium, semiconductor-grade;gallium, semiconductor-grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ecaaf3f0bf993b8cf8895497daf122c7;SSP5-Base-2050;CH;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
39363: Waste and scrap of aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;7cb95e2d44f4a1f2c69846421ecc9580;SSP5-Base-2050;RER;aluminium;market for aluminium scrap, new;aluminium scrap, new;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;dfced5f8732c4c098a967c542e643766;SSP5-Base-2050;MEA;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;c149e7432d2244b19bbfd184b1797985;SSP5-Base-2050;CHA;cement;market for cement mortar;cement mortar;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;d484ad985dfa4f2ebdcbd6cf0c61ba90;SSP5-Base-2050;CAZ;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1b173c0e61fb3897e735bf28562b714c;SSP5-Base-2050;Europe without Switzerland;cement;market for cement, CEM III/B;cement, CEM III/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e7bb282744e6bbf0ab868a80ba3ce1bd;SSP5-Base-2050;HU;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;9d405a3835794355b759c5022db1fe42;SSP5-Base-2050;MEA;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
53290: Other civil engineering works;oil/fuels;4290:Construction of other civil engineering projects;873c9c45f45479a9433df9f5a6eb711d;SSP5-Base-2050;GLO;petroleum;market for petroleum refinery;petroleum refinery;unit
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e00cbb03fdc5efbd82cb393eb7edeecf;SSP5-Base-2050;GLO;cobalt;market for cobalt;cobalt;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5aecc995cc38432fa6f4c952344b5ba8;SSP5-Base-2050;MEA;cement;market for cement, CP III;cement, CP III;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;52e763f4695c75deb689a809de0926c3;SSP5-Base-2050;US;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8fe71e00ac03aa41e073629a7bd4602e;SSP5-Base-2050;AT;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"41603: Bismuth, antimony, manganese, chromium and articles thereof; including waste and scrap of bismuth or manganese";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;3de11ec49c2a8ff3ec0008303b75d475;SSP5-Base-2050;GLO;chromium;market for chromium;chromium;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";chemicals/inorganics;2011:Manufacture of basic chemicals;5eadd183cacecfde961dd85329b154a8;SSP5-Base-2050;GLO;lithium;market for lithium fluoride;lithium fluoride;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";b0ecff45cf81a71651b9edfd372d5155;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by turning, primarily dressing, computer numerical controlled;chromium steel removed by turning, primarily dressing, computer numerical controlled;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;460f39c08e600e8d42f573617d07c573;SSP5-Base-2050;GLO;magnesium;market for magnesium chloride, from titanium sponge production;magnesium chloride, from titanium sponge production;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;725d4e4fa278a0803a1ea32861656227;SSP5-Base-2050;CH;cement;market for cement, CEM IV/B;cement, CEM IV/B;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);;0729:Mining of other non-ferrous metal ores;50faad177fd95b72f6d2f5ea917e0692;SSP5-Base-2050;GLO;tungsten;market for tungsten concentrate;tungsten concentrate;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;47c2e2bb2f494bd0b6314c52e9189d37;SSP5-Base-2050;LAM;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d0db6dde11f015e6ef67fa0bd6394adc;SSP5-Base-2050;US;cement;market for cement, type IS;cement, type IS;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;4c4727c470c64aef8bc1478b349be787;SSP5-Base-2050;GLO;lithium;market for lithium carbonate, battery grade;lithium carbonate, battery grade;kilogram
14220: Nickel ores and concentrates;;2420:Manufacture of basic precious and other non-ferrous metals;ebf56988a16dfeee3e0d714e0ff33ebb;SSP5-Base-2050;CN;nickel;market for nickel concentrate, 7% Ni;nickel concentrate, 7% Ni;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2fab6d9ccdb8dbed4b90969c42325332;SSP5-Base-2050;IN;cement;market for cement, Portland;cement, Portland;kilogram
342: Basic inorganic chemicals n.e.c.;metals/extraction;2011:Manufacture of basic chemicals;c1f0a53f2b472b7d13960a4bcb6440c9;SSP5-Base-2050;GLO;cadmium;market for cadmium, semiconductor-grade;cadmium, semiconductor-grade;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8bbfb16c26702eeb206094df6b7d01fc;SSP5-Base-2050;CO;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
41431: Unwrought aluminium;;2420:Manufacture of basic precious and other non-ferrous metals;fe46c28da468b81defdd4f4d50915a9e;SSP5-Base-2050;GLO;aluminium;market for aluminium, cast alloy;aluminium, cast alloy;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";fd5289e4e8e3484fbd0d1b57907ffb9d;SSP5-Base-2050;REF;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
34290: Compounds of rare earth metals, of yttrium or of scandium;;2420:Manufacture of basic precious and other non-ferrous metals;105d34b6b34a5de233596a08ebb30578;SSP5-Base-2050;GLO;scandium;market for scandium oxide;scandium oxide;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d324aeab28dcbaa4635f5ed8a617cd7f;SSP5-Base-2050;US;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3711516890734804994232703118c030;SSP5-Base-2050;REF;cement;market for cement, CP II-F;cement, CP II-F;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;153995b32b5243d0afd4d862b61d58a9;SSP5-Base-2050;IND;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
"41412: Unrefined copper; copper anodes for electrolytic refining";;2420:Manufacture of basic precious and other non-ferrous metals;6d673652ae29f74dc59fb0fc229bf6db;SSP5-Base-2050;GLO;copper;market for copper, anode;copper, anode;kilogram
69120: Gas distribution through mains (on own account);natural gas/fuels;"3520:Manufacture of gas; distribution of gaseous fuels through mains";f1bbe313784b91418d6f1b25cef831a6;SSP5-Base-2050;GLO;natural gas;market for natural gas, low pressure, vehicle grade;natural gas, low pressure, vehicle grade;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;ff07af9c5c546b9696665be9f30fc05b;SSP5-Base-2050;GLO;titanium;market for titanium, triple-melt;titanium, triple-melt;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;6f4a7c6dcf21fff64aa1589a8212659b;SSP5-Base-2050;GLO;indium;market for indium rich leaching residues, from zinc production;indium rich leaching residues, from zinc production;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";5093fd0ce8df495788f7bab3689359be;SSP5-Base-2050;IND;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;84dc42e43cf841cbbd7e4be78bb0da08;SSP5-Base-2050;NEU;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;4bbab70f8c40533af6f5dc3018d8139f;SSP5-Base-2050;GLO;zinc;market for zinc concentrate;zinc concentrate;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;ed41c55076eebb7fa013c9134e203b90;SSP5-Base-2050;BR;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d6bccd68bced49b7b726e8e79add50b6;SSP5-Base-2050;World;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;f060863f3bb24d958a7f26961a65ef30;SSP5-Base-2050;REF;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;8e596b319aaf5c68cea00d74bd18d908;SSP5-Base-2050;GLO;magnesium;market for magnesium-alloy, AZ91;magnesium-alloy, AZ91;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;189a4f9e8a2a4265b68d2baa8ed344eb;SSP5-Base-2050;CAZ;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";824163a7bac84d109e3a15fe7ed81009;SSP5-Base-2050;SSA;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";4f366a4136734b2bbfdacd1f41f9ad31;SSP5-Base-2050;World;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;85cd26020de18a824dd8d611628a6cbc;SSP5-Base-2050;GLO;titanium;market for titanium tetrachloride;titanium tetrachloride;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;fcfb12106b654cfb2227dc5751f3480b;SSP5-Base-2050;RoW;cement;market for cement mortar;cement mortar;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;1f4debd8c2b5365631a4f1b5ef851db1;SSP5-Base-2050;GLO;copper;market for copper oxide;copper oxide;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;6d5ac87c3538dbb6881007adf7025bed;SSP5-Base-2050;IAI Area, North America;aluminium;market for aluminium, primary, ingot;aluminium, primary, ingot;kilogram
41422: Unwrought nickel;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;4347b9665d0aea69c7956fa09ac8db07;SSP5-Base-2050;GLO;nickel;market for nickel, class 1;nickel, class 1;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;5ee3919151a08688b8340a027b99ad1b;SSP5-Base-2050;FR;magnesium;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram
