;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;log parameters;emptied;parameters full
3040de6dd4125bb9ee919cfbb750a6cd;RoW;SSP5-Base-2020;3040de6dd4125bb9ee919cfbb750a6cd;market for flat glass, coated;flat glass, coated;kilogram;0.9741459888347991;0.0017566544878100069;0.0011823654479959712;9.49663471245639e-09;6.267274808079925e-09;3.1476875234728817e-06;0.10338106473239529;;;
8a9180e2f3ba09cbbf928b887930a815;RoW;SSP5-Base-2020;8a9180e2f3ba09cbbf928b887930a815;market for butyl acrylate;butyl acrylate;kilogram;1.2938070395819892;0.0021810714463764286;0.008352020627618984;6.81803676478858e-08;2.3965157651288302e-08;1.1543838528375778e-05;0.7064849572211145;;;
b6035e6be316772a9444f6b161da81b5;GLO;SSP5-Base-2020;b6035e6be316772a9444f6b161da81b5;market for ethephon;ethephon;kilogram;3.6349117969124367;0.011580502267162555;0.011846971851951087;3.79874617914159e-07;4.506314597833931e-08;1.8377119232330813e-05;0.9145659717754164;;;
88dadec1521be00abcbc3dc0325bd0fe;GLO;SSP5-Base-2020;88dadec1521be00abcbc3dc0325bd0fe;market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
ddb83d9b3333ce3cd85f35228f4bd175;GLO;SSP5-Base-2020;ddb83d9b3333ce3cd85f35228f4bd175;market for malusil;malusil;kilogram;0.026888095419298458;2.5310103809149973e-05;5.839175125993522e-05;1.6959130152850606e-09;1.9126662675483023e-10;9.6845699076514e-08;0.012078294287046477;;;
657972e2d1cad01e6badc08a079ef38a;GLO;SSP5-Base-2020;657972e2d1cad01e6badc08a079ef38a;market for refractory material, acid;refractory material, acid;kilogram;0.2588208563611908;0.0005446330416385162;0.001155884505566143;1.1064761394075928e-08;4.4431982950671e-09;4.447560307614418e-06;0.06582677776840325;;;
c244b728cbea4b82bc594c40f3ce682f;World;SSP5-Base-2020;c244b728cbea4b82bc594c40f3ce682f;market for cement, CEM II/A;cement, CEM II/A;kilogram;0.1881412955793693;0.00017330572400218178;0.0003682761460499723;3.088314170106879e-09;3.1147283657469173e-09;1.2785205584003768e-06;0.025618605443225247;;;
69fb079c1ab8998b9004b714b3ea9d9b;RoW;SSP5-Base-2020;69fb079c1ab8998b9004b714b3ea9d9b;market for diammonium phosphate;diammonium phosphate;kilogram;1.7408554971154568;0.0017008761139762944;0.002367435195247059;2.15714312676457e-08;1.2599426336844371e-08;6.6840254122575905e-06;0.15215030041205743;;;
19491c1e22a309caedebc2cf3bd5f053;GLO;SSP5-Base-2020;19491c1e22a309caedebc2cf3bd5f053;market for ammonium thiocyanate;ammonium thiocyanate;kilogram;0.7711561806257461;0.001801892373173296;0.009758591196135412;3.740442098398614e-08;1.979904440011665e-08;1.140564031364122e-05;0.3328460982590997;;;
5d803d215dc22df2449eb16876ed5484;GLO;SSP5-Base-2020;5d803d215dc22df2449eb16876ed5484;market for 2,5-dimethylhexane-2,5-dihydroperoxide;2,5-dimethylhexane-2,5-dihydroperoxide;kilogram;1.8230625787426484;0.0019153721510139546;0.005283189117395998;1.2672140315346847e-07;1.6791042282070145e-08;8.231466710487671e-06;0.41298382803200584;;;
4072149acd7523befccf7914b2162dd7;GLO;SSP5-Base-2020;4072149acd7523befccf7914b2162dd7;market for mobile cable yarder, trailer-mounted;mobile cable yarder, trailer-mounted;unit;63310.22479712679;489.3830051872127;539.2417548407417;0.0019205794469620186;0.00033921118438010603;0.3653400530122654;6829.014060496518;;;
306679b4bd7a801c5d60a2ff37fb3734;RoW;SSP5-Base-2020;306679b4bd7a801c5d60a2ff37fb3734;market for gravel, round;gravel, round;kilogram;0.027643388661284886;1.524503013962384e-05;4.3138496843087986e-05;1.890816242623213e-10;6.43418240325412e-11;3.036621343265572e-08;0.001344402863214113;;;
342baff30ae57e0573e84257026d5e2e;GLO;SSP5-Base-2020;342baff30ae57e0573e84257026d5e2e;market for polyvinylchloride, bulk polymerised;polyvinylchloride, bulk polymerised;kilogram;1.6848284309215573;0.20504551418796557;0.0378058802343678;6.385371648467473e-08;1.05509908932196e-08;5.061545445402885e-06;0.4382324634707234;;;
35ec28ca77e80f8ea81959cf07d6c056;GLO;SSP5-Base-2020;35ec28ca77e80f8ea81959cf07d6c056;market for yarn, jute;yarn, jute;kilogram;6.196000306920833;0.004900377566348415;0.001997195887653349;2.6690158437385027e-08;3.3295276265925924e-08;5.017393635785453e-06;0.11725137600169766;;;
8a893e1628f163b629bbadda4ad92902;RoW;SSP5-Base-2020;8a893e1628f163b629bbadda4ad92902;market for dioxane;dioxane;kilogram;1.5286843357338922;0.0015373783659335138;0.009428572708032617;8.43746486980572e-08;2.0616774279035985e-08;9.825489035841954e-06;0.7271767617004649;;;
fa674d9626afef447abef586b0f5230c;GLO;SSP5-Base-2020;fa674d9626afef447abef586b0f5230c;market for manure, liquid, cattle;manure, liquid, cattle;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
704719aa470297731a0d0430292726a6;GLO;SSP5-Base-2020;704719aa470297731a0d0430292726a6;market for hard disk drive, for desktop computer;hard disk drive, for desktop computer;unit;6.3916005631258095;0.05055541039164684;0.12461445534613504;5.821812347272403e-07;7.610273169470472e-08;5.540542790507183e-05;0.7971297580619775;;;
740faec2e8d89eed48c8cb09e8708e4a;GLO;SSP5-Base-2020;740faec2e8d89eed48c8cb09e8708e4a;market for locomotive;locomotive;unit;235188.79785798863;1651.2059293390976;5416.278545998172;0.013245323700584998;0.003523433740310347;2.964650948446182;36812.484394333966;;;
15c3da7199cfe906bf2d8767c327a061;GLO;SSP5-Base-2020;15c3da7199cfe906bf2d8767c327a061;market for fodder beet seed, for sowing;fodder beet seed, for sowing;kilogram;2.1984399069373035;0.0032568839100282;0.007630016206053273;3.5786862165399916e-08;1.1880305913589721e-07;8.783334331493934e-06;0.25703534270263795;;;
3effb0fdec696b32690e468a442a0f90;RoW;SSP5-Base-2020;3effb0fdec696b32690e468a442a0f90;market for weaned heifers, live weight;weaned heifers, live weight;kilogram;0.9827679821407583;0.0010387150109139437;0.0020640757921856325;9.5510290329684e-09;4.5588134040065973e-07;0.0005207053752413243;0.08645572922367595;;;
eeaa66ad54e0788cbd9d28ee5acec707;GLO;SSP5-Base-2020;eeaa66ad54e0788cbd9d28ee5acec707;market for cathode-ray tube, cathode ray tube display;cathode-ray tube, cathode ray tube display;kilogram;25.242175462260384;0.057353217508676474;0.01721757526896462;3.154354318672218e-07;5.606567909048925e-08;4.4783015111382667e-05;1.2714658105298833;;;
1b8c30dd8bf59a624068735a5dd6fcb8;GLO;SSP5-Base-2020;1b8c30dd8bf59a624068735a5dd6fcb8;market for brass removed by drilling, computer numerical controlled;brass removed by drilling, computer numerical controlled;kilogram;14.48019687406419;0.20593558496577427;0.4664933263242379;3.160782319928461e-07;1.7175913401105574e-07;0.00017085029181484126;0.7284703053311945;;;
9ac653e7afabf2c2bb6026f22f7edc8d;GLO;SSP5-Base-2020;9ac653e7afabf2c2bb6026f22f7edc8d;market for propionic acid;propionic acid;kilogram;0.7287319265370134;0.0008892812125847695;0.005269311504757366;1.0045439313876001e-07;9.775215826751227e-09;4.485413566965017e-06;0.4461389257292469;;;
bc984af3268bdd9d93ba91781c08a87a;RoW;SSP5-Base-2020;bc984af3268bdd9d93ba91781c08a87a;market for sodium cyanide;sodium cyanide;kilogram;1.4450220091752346;0.00936542477630933;0.01123883143909068;7.617883791704646e-08;1.7907356498461764e-08;8.115345763767711e-06;0.5329713289265101;;;
d9394932fdda26beadc976ac7d6f2d9d;GLO;SSP5-Base-2020;d9394932fdda26beadc976ac7d6f2d9d;market for intermodal shipping container, 45-foot, high-cube;intermodal shipping container, 45-foot, high-cube;unit;17930.74831713468;276.0718724971913;456.0347858225107;0.0005860069280940029;0.00010813107428345005;0.1091063922195545;2012.7042747763353;;;
e3e3cbe9e498c875bb1db52e2e8b15b3;RoW;SSP5-Base-2020;e3e3cbe9e498c875bb1db52e2e8b15b3;market for acetylene;acetylene;kilogram;1.0203276413219076;0.001796518129491957;0.001589828690332621;2.0402299378393167e-07;2.1868585153208132e-08;1.027477491358335e-05;0.18332502196580036;;;
f32ba57ebce8c08759275f740a88f370;GLO;SSP5-Base-2020;f32ba57ebce8c08759275f740a88f370;market for cyanuric chloride;cyanuric chloride;kilogram;2.2000045730376367;0.015793711211106606;0.011630146101695112;1.4467807817721945e-07;2.212180162617232e-08;1.0426538661947491e-05;0.5590933291744111;;;
db6197d04ddc76f4bfa7b1a06597f4ff;GLO;SSP5-Base-2020;db6197d04ddc76f4bfa7b1a06597f4ff;market for tetrahydrofuran;tetrahydrofuran;kilogram;1.9660743805065262;0.0033244323237747145;0.005371293587816374;2.1001594733114985e-07;2.6625628283227102e-08;1.305709946242674e-05;0.6268987884876455;;;
384aef1e203c8dbc4c9690e076ea8301;GLO;SSP5-Base-2020;384aef1e203c8dbc4c9690e076ea8301;market for furnace, wood chips, softwood storage area, 50kW;furnace, wood chips, softwood storage area, 50kW;unit;398996.7954191762;29.179569251929482;22.13133290191583;0.00013359831509233733;7.8606016515459e-05;0.03647354993626042;1043.7335962844763;;;
e7e751b79636caff3689880ed4426e1b;GLO;SSP5-Base-2020;e7e751b79636caff3689880ed4426e1b;market for ferroniobium, 66% Nb;ferroniobium, 66% Nb;kilogram;14.09188778915802;0.0194614503884317;0.010556187781187207;2.145400809963308e-07;8.364438664406533e-08;0.0004251189812442078;2.5297322617387303;;;
e17a492637a3f0da009b56adc791bf7e;RoW;SSP5-Base-2020;e17a492637a3f0da009b56adc791bf7e;market for sawnwood, hardwood, raw, dried (u=20%);sawnwood, hardwood, raw, dried (u=20%);cubic meter;44.17294703104463;0.1408254622700823;0.24261240720266558;1.08109248564283e-06;7.28883494039052e-06;0.0001969919025669246;4.512572551021928;;;
b6f5dea381d6d63761267e3dc37baaa7;RoW;SSP5-Base-2020;b6f5dea381d6d63761267e3dc37baaa7;market for sawnwood, hardwood, raw, dried (u=10%);sawnwood, hardwood, raw, dried (u=10%);cubic meter;53.24640843996722;0.15668234926571234;0.26184784109331327;1.76133805767032e-06;8.130956163549836e-06;0.0004149692469802586;5.348467333043229;;;
63c1ac90c04ce17ee2378c39a2ce6849;RoW;SSP5-Base-2020;63c1ac90c04ce17ee2378c39a2ce6849;market for natural gas, low pressure;natural gas, low pressure;cubic meter;0.14034258741602443;0.0003029129655865583;0.002439249851849648;2.379369279162112e-09;1.901112815125284e-09;8.041301783326439e-07;0.3325571432038032;{'initial amount of fossil CO2': 5.81436e-05, 'new amount of fossil CO2': 1.608982042523826e-05, 'new amount of biogenic CO2': 4.205377957476174e-05};;
2fe8a059a9f3b3a2bd6e668957e9d0ca;GLO;SSP5-Base-2020;2fe8a059a9f3b3a2bd6e668957e9d0ca;market for fava bean;fava bean;kilogram;0.30556707098616087;0.000342263445352088;0.0010324687155198714;3.2164550308292116e-09;2.732953241712262e-08;8.196932246615434e-06;0.0442961208832661;;;
4f55756c56a20b81be130e73b564f01b;GLO;SSP5-Base-2020;4f55756c56a20b81be130e73b564f01b;market for deinked pulp, wet lap;deinked pulp, wet lap;kilogram;0.30998554556961755;0.0007785749709595183;0.00030887107721647557;1.7605964034549475e-08;3.9195702419444925e-09;1.6987998296470142e-06;0.023277040296282966;;;
a2694f60fef1087b50a2caa4fb1c602d;GLO;SSP5-Base-2020;a2694f60fef1087b50a2caa4fb1c602d;market for polystyrene foam slab, 10% recycled;polystyrene foam slab, 10% recycled;kilogram;1.1580738622570839;0.0037436787113639975;0.04456072638187288;1.468421950776524e-08;1.5596421860903854e-08;7.012165418359761e-06;0.7542272134985081;;;
331fff4e85bdcb57a04da07834f1ee07;GLO;SSP5-Base-2020;331fff4e85bdcb57a04da07834f1ee07;market for furnace, logs, 30kW;furnace, logs, 30kW;unit;3895.2460124720137;14.639950155593077;5.425525445798985;5.0599342163747444e-05;1.2407712799828503e-05;0.011663034614551948;237.6168636986253;;;
11192763bb46848d8960aa1fba914d6b;GLO;SSP5-Base-2020;11192763bb46848d8960aa1fba914d6b;market for polyaluminium chloride;polyaluminium chloride;kilogram;0.9571901602523538;0.0036443311618424208;0.0014390338174718894;4.6204594550194286e-08;8.335990559895493e-09;7.575399149774108e-06;0.12630458888113694;;;
fdb1628c86b3f9b4fbee642fd4e6ceeb;RoW;SSP5-Base-2020;fdb1628c86b3f9b4fbee642fd4e6ceeb;market for formaldehyde;formaldehyde;kilogram;0.5178394991937785;0.0007743361433600535;0.002290385938409064;1.2513317105661884e-08;4.362971691726085e-09;1.9525354110405383e-06;0.29237893883636473;;;
2f24cf730ccc26d36c4679d539b48550;GLO;SSP5-Base-2020;2f24cf730ccc26d36c4679d539b48550;market for air filter, central unit, 600 m3/h;air filter, central unit, 600 m3/h;unit;1.455469542318268;0.0068143075132292685;0.0070643236290440885;7.543992614847884e-08;1.3579290683450566e-08;9.892184101807312e-06;0.1992719617440455;;;
61863071bd168004eb9af9df563661b5;GLO;SSP5-Base-2020;61863071bd168004eb9af9df563661b5;market for polypropylene, granulate;polypropylene, granulate;kilogram;0.6959872919653993;0.05217596925088325;0.01841043830069482;2.0734447465185762e-08;8.973858393223372e-09;3.999291594007929e-06;0.6736365898362707;;;
fbf8dac170edad89e87383e7b3f0d091;GLO;SSP5-Base-2020;fbf8dac170edad89e87383e7b3f0d091;market for furnace, wood chips, average storage area, 300kW;furnace, wood chips, average storage area, 300kW;unit;615187.8194299832;74.93211098290223;40.43318109887082;0.0002744418114272298;0.00013875966794230175;0.07836092377137999;1992.0774496330123;;;
4778fac49b5bffdcf80ad5650fe9b050;GLO;SSP5-Base-2020;4778fac49b5bffdcf80ad5650fe9b050;market for packaging glass, green;packaging glass, green;kilogram;0.9560411906343967;0.005800284953636494;0.0012838847334112943;1.7123513862565485e-08;5.613415773153451e-09;2.604884047784027e-06;0.11086938542124916;;;
dfccfc6ac5add71bdc79f2b637b4fbf0;GLO;SSP5-Base-2020;dfccfc6ac5add71bdc79f2b637b4fbf0;market for 4-methyl-2-pentanone;4-methyl-2-pentanone;kilogram;1.173146338575933;0.0012530432891366097;0.00688325969690416;6.89961392441484e-08;1.3993418522105377e-08;6.357052772899011e-06;0.5054568716437717;;;
1b8a30f238981b93f41c4e994cf56214;GLO;SSP5-Base-2020;1b8a30f238981b93f41c4e994cf56214;market for navy bean;navy bean;kilogram;0.5341170890420252;0.0006784043766241335;0.002591390365555124;6.521582746859618e-09;4.350980286325069e-08;3.3246805549730165e-06;0.10293800044043314;;;
e4c3d4f9118063ffde97605b3feef170;GLO;SSP5-Base-2020;e4c3d4f9118063ffde97605b3feef170;market for copper telluride cement;copper telluride cement;kilogram;1.02426103055685;0.004374767794795799;0.001205979321866963;3.323468686367944e-08;2.096639039160415e-08;2.090558712334292e-05;0.08547836655204293;;;
32e6fd05c8b157b17ce0e2dbd39b818a;GLO;SSP5-Base-2020;32e6fd05c8b157b17ce0e2dbd39b818a;market for lemon;lemon;kilogram;1.2465945891668972;0.00036162480770649143;0.000719627409267966;3.6966908530642242e-09;6.195922135293386e-09;1.4750376661227532e-06;0.02686598858815944;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
4159a87621c6a640bffa7350d399bee5;GLO;SSP5-Base-2020;4159a87621c6a640bffa7350d399bee5;market for heat and power co-generation unit, 500kW electrical, components for electricity only;heat and power co-generation unit, 500kW electrical, components for electricity only;unit;16732.559616748753;78.55125788360789;30.606863173687337;0.0008569446073270091;0.00027283507127744757;0.24859902142390664;2471.192058333497;;;
0a4f553af31c0df654983eab46548596;GLO;SSP5-Base-2020;0a4f553af31c0df654983eab46548596;market for slag landfill;slag landfill;unit;2408422.2731065885;16083.436251854637;13448.26472894668;0.030279451055929742;0.014969498742817167;5.702257433350952;819139.1371672212;;;
