;activity type;database;location;name;reference product;unit;code;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources
0ca4b03b041b33cef8697c3ee132fd79;market activity;ecoinvent-3.9.1-cutoff;GLO;market for oil power plant, 500MW;oil power plant, 500MW;unit;0ca4b03b041b33cef8697c3ee132fd79;888321349.4114497;878685.85132094;430436.0033664836;2.0907374845302917;0.964133745058703;811.7322947254181;16247847.032755276
4772963a051cef17d7ca63c64215cdf3;market activity;ecoinvent-3.9.1-cutoff;GLO;market for potassium chloride sludge;potassium chloride sludge;kilogram;4772963a051cef17d7ca63c64215cdf3;0.002792685088025568;5.626161138376005e-07;1.4908930545893096e-06;4.6631638299756924e-12;3.649805769323625e-12;1.5622756774900597e-09;0.00010486599915210248
9864ce2172e511f3ed194ce8a75b9022;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dioctyl adipate;dioctyl adipate;kilogram;9864ce2172e511f3ed194ce8a75b9022;1.2240152894538294;0.002178597496945154;0.010116910600407926;7.410347648656264e-08;2.459472860426427e-08;1.1599318679460901e-05;0.7451039455046993
02b09b70496df18e9d6274438fc679f7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for rye grain;rye grain;kilogram;02b09b70496df18e9d6274438fc679f7;0.6610026331911962;0.0007536131181095697;0.0013665717423822965;1.2917946448445066e-08;2.6589484638806573e-08;2.3396502891878213e-06;0.06222507828686475
b0fe90dfa0487837feec930bd6c9fcd7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for diode, auxilliaries and energy use;diode, auxilliaries and energy use;kilogram;b0fe90dfa0487837feec930bd6c9fcd7;33.14626378117917;1.3964966399391527;0.5543315862704988;1.4481780846241096e-05;1.1674682173037855e-06;0.000652877297110355;15.748734779384318
ffcaa146be28caec479e80630f82994c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for chemical, organic;chemical, organic;kilogram;ffcaa146be28caec479e80630f82994c;0.5186197665983998;0.008028669423566224;0.0078067427627726005;3.087153380490693e-08;8.393817389769409e-09;4.109381523204434e-06;0.49322724618526753
283a2ea82c95f298fdd79f029c043bd4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for anthranilic acid;anthranilic acid;kilogram;283a2ea82c95f298fdd79f029c043bd4;2.02998129442069;0.0029690008998966705;0.009015781090256605;8.719148285864974e-08;2.7893875139557964e-08;1.2585555788062195e-05;0.8067286601498982
b9e23828f3d0c74c551c7edc66e71379;market activity;ecoinvent-3.9.1-cutoff;GLO;market for potato, organic;potato, organic;kilogram;b9e23828f3d0c74c551c7edc66e71379;0.39127620869061686;0.00020989863016605747;0.0006358461570968939;2.5515930749386365e-09;6.417208539955662e-09;8.768652892831235e-07;0.02391454087815909
14e0227e764a4a098e5fd34525ccaf3f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for hot water tank, 600l;hot water tank, 600l;unit;14e0227e764a4a098e5fd34525ccaf3f;899.1735705512658;12.250801270568445;1.0155362860796155;2.1382357061172373e-05;4.2725197241764735e-06;0.0057344684220477305;81.64738710774293
1aa574ee296a2d786cf75b2e24c33f25;market activity;ecoinvent-3.9.1-cutoff;GLO;market for mobile cable yarder, truck-mounted, incl. processor;mobile cable yarder, truck-mounted, incl. processor;unit;1aa574ee296a2d786cf75b2e24c33f25;140579.1937878827;1879.808812344859;605.3389605076698;0.006175280893636483;0.0008640158626102852;1.0033716399363881;17416.0077211933
02be5225269656c23401a6c824af1cfb;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cement cast plaster floor;cement cast plaster floor;kilogram;02be5225269656c23401a6c824af1cfb;0.14178465624768932;9.7525552813577e-05;0.00016631658401380272;1.1939718002098937e-09;9.216448015373973e-10;3.6883959708642206e-07;0.008939237291482922
aebc8c6782d3f8c3fc83d0a512ad38f0;market activity;ecoinvent-3.9.1-cutoff;RoW;market for pitch despergents, in paper production;pitch despergents, in paper production;kilogram;aebc8c6782d3f8c3fc83d0a512ad38f0;0.4377663337599288;0.00041220486561296607;0.0005375035955705462;1.0209174238665107e-08;6.205456055744706e-09;3.670374785862743e-06;0.28235758520016424
a44812cf30b7ee87658605fe10086c35;market activity;ecoinvent-3.9.1-cutoff;GLO;market for maize starch;maize starch;kilogram;a44812cf30b7ee87658605fe10086c35;0.9701279712473313;0.003090543632101113;0.0017063294177413475;2.249893914505043e-08;1.0828138642214604e-08;3.503391390862433e-06;0.09170865363633271
461b8632da46daefbb306fa8a317e3c5;market activity;ecoinvent-3.9.1-cutoff;GLO;market for tomato, fresh grade;tomato, fresh grade;kilogram;461b8632da46daefbb306fa8a317e3c5;1.2247152940656743;0.001866861147449871;0.002187220423537241;7.135683385348959e-09;3.911449546827917e-09;1.6903976624308231e-06;0.05228734218189056
3c0b67841df7eeb08912c4c8173ce9c2;market activity;ecoinvent-3.9.1-cutoff;RoW;market for lightweight concrete block, pumice;lightweight concrete block, pumice;kilogram;3c0b67841df7eeb08912c4c8173ce9c2;0.14535084039385318;0.0005443524429229953;0.00025094513815038363;1.8730867101857837e-09;1.1394819887670146e-09;4.797354835754012e-07;0.015431737207441143
938a376b236e5cda14feeecfe289a875;market activity;ecoinvent-3.9.1-cutoff;GLO;market for tube insulation, elastomere;tube insulation, elastomere;kilogram;938a376b236e5cda14feeecfe289a875;2.7470036061956122;0.039569079581278685;0.01692738172169276;1.904713058167567e-07;2.420375136933858e-08;1.3869413986204188e-05;0.8563434609188815
7902ddf31516846c0f5cf42030d8f244;market activity;ecoinvent-3.9.1-cutoff;GLO;market for receiver system, solar tower power plant, 20 MW;receiver system, solar tower power plant, 20 MW;unit;7902ddf31516846c0f5cf42030d8f244;41291134.780058615;107430.52253371142;106809.02909646815;0.23323334476460142;0.0658041255193198;59.809343495896144;778076.2589754032
3effb0fdec696b32690e468a442a0f90;market activity;ecoinvent-3.9.1-cutoff;RoW;market for weaned heifers, live weight;weaned heifers, live weight;kilogram;3effb0fdec696b32690e468a442a0f90;0.939459019092952;0.0009967504958690956;0.0019475156013103348;1.023198034342978e-08;4.559692825547645e-07;0.000520816462034001;0.09011587982345931
6beb8d0575009784157b612aae80a346;market activity;ecoinvent-3.9.1-cutoff;GLO;market for phosphorus trichloride;phosphorus trichloride;kilogram;6beb8d0575009784157b612aae80a346;2.0290089464511976;0.008015002850281457;0.0036512203419829287;3.213546880552283e-07;3.1252676140277866e-08;1.2553960947272677e-05;0.3560885790967846
65558068053a6b90002c0bd52fbb898c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cocoa bean;cocoa bean;kilogram;65558068053a6b90002c0bd52fbb898c;5.3845839210977875;0.0025000300676789903;0.003604251830402627;2.564996330489815e-08;3.134003121869404e-07;3.744973634325426e-05;0.14082824805428698
8a893e1628f163b629bbadda4ad92902;market activity;ecoinvent-3.9.1-cutoff;RoW;market for dioxane;dioxane;kilogram;8a893e1628f163b629bbadda4ad92902;1.5223664035328373;0.0018618041477775776;0.009560516797645396;1.0585901640590309e-07;2.1601343759561466e-08;1.1266050114829147e-05;0.7324830610378649
d9981600f5a79daff3b6f8df332ee68a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for barley seed, for sowing;barley seed, for sowing;kilogram;d9981600f5a79daff3b6f8df332ee68a;0.32484866610215957;0.00037101208427982215;0.0008960153632841574;7.0235842107090826e-09;1.8995805963256374e-08;1.8393507467385208e-06;0.035841796368113306
78f6ebb607107c9c769e89142149c92a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for hydropower plant, reservoir, non-alpine regions;hydropower plant, reservoir, non-alpine regions;unit;78f6ebb607107c9c769e89142149c92a;537311679647.05743;43773085.81472094;21171611.533198707;339.04233191076344;67.91614853676569;49870.51933001831;1021924138.7667077
c3b925989546c0cfacc4de7771eb9068;market activity;ecoinvent-3.9.1-cutoff;GLO;market for 2,4-dichlorophenol;2,4-dichlorophenol;kilogram;c3b925989546c0cfacc4de7771eb9068;1.923324354702772;0.01227406661324493;0.007928859964899886;1.7388763008729875e-07;1.7770378219401274e-08;9.653543847541029e-06;0.6063552459543433
89228ef0c848f289ebaab135ca2524a2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium removed by turning, primarily dressing, computer numerical controlled;aluminium removed by turning, primarily dressing, computer numerical controlled;kilogram;89228ef0c848f289ebaab135ca2524a2;9.604628391291115;0.17965313765218052;0.4511175399941308;3.404232345602679e-07;7.162635961246311e-08;4.657691507269716e-05;0.6835944662971016
89834bea4e77c7c027cf002361948441;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium pyrophosphate;sodium pyrophosphate;kilogram;89834bea4e77c7c027cf002361948441;4.76645637452737;0.0024628978401563867;0.0090762419219725;5.5819412041230114e-08;1.7050694829276814e-08;1.2307890512471818e-05;0.150338034946634
96d310d2699ddfed1f3b146506c0141a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dicyclopentadiene based unsaturated polyester resin;dicyclopentadiene based unsaturated polyester resin;kilogram;96d310d2699ddfed1f3b146506c0141a;1.014507192775171;0.0009871903305833487;0.0088195354534295;4.170539842381417e-08;1.2201984949424929e-08;5.894250843294036e-06;0.6886800288757544
4537fa8ee7e18b21c571c30954ef90c2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for potassium permanganate;potassium permanganate;kilogram;4537fa8ee7e18b21c571c30954ef90c2;1.6319746138726388;0.0020574361447784;0.0022353708181503677;9.4563510415529e-08;8.719152707236432e-09;4.837379366781762e-06;0.1379248818200928
848336823f7b6161cc7b39fff729c3ab;market activity;ecoinvent-3.9.1-cutoff;RoW;market for methylchloride;methylchloride;kilogram;848336823f7b6161cc7b39fff729c3ab;0.2205753153829425;5.6381128395084374e-05;0.0033478292448768546;4.942798201076254e-10;1.4848281815044659e-08;7.469068583816151e-06;0.3041084244598184
66ccd8d909f5a4bd880c84ffa7c5c549;market activity;ecoinvent-3.9.1-cutoff;RoW;market for particleboard, uncoated;particleboard, uncoated;cubic meter;66ccd8d909f5a4bd880c84ffa7c5c549;451.74544981277234;0.6079427146757056;0.7978865934461705;7.795419039450126e-06;5.187766447434935e-06;0.0016143061150071592;41.836896752293086
4ad0d1c39071582c4f0126a465493e35;market activity;ecoinvent-3.9.1-cutoff;GLO;market for holmium oxide;holmium oxide;kilogram;4ad0d1c39071582c4f0126a465493e35;173.14225321701832;18.318707131336815;19.448005427188345;0.001688683778738977;2.5342921455930245e-06;0.0010938039780893443;67.5442957963926
d7c279bf726f3a5b8df611c3193c5761;market activity;ecoinvent-3.9.1-cutoff;RoW;market for supplementary cementitious materials;supplementary cementitious materials;kilogram;d7c279bf726f3a5b8df611c3193c5761;0.04150380887699119;0.00010945604541443888;5.876073535929743e-05;3.305879747227955e-10;1.0238564611114499e-10;5.962161951277893e-08;0.0030980132315841643
6b577a395db0a07d29e13b866abeecbe;market activity;ecoinvent-3.9.1-cutoff;GLO;market for heat and power co-generation unit, 50kW electrical, components for heat only;heat and power co-generation unit, 50kW electrical, components for heat only;unit;6b577a395db0a07d29e13b866abeecbe;5087.624309634001;87.02346673134457;12.055368567116023;0.00021789430848149965;3.9946722506525284e-05;0.03716525403955539;829.4474644449476
3fab21eed5e555b78c82464739676d23;market activity;ecoinvent-3.9.1-cutoff;RoW;market for propanal;propanal;kilogram;3fab21eed5e555b78c82464739676d23;0.8869809498211494;0.0018499433178891928;0.007249063050710502;9.43929905661262e-08;2.1589012800929837e-08;1.1254417569652244e-05;0.6452917415213048
9e1ea123cafede6854349be65d2d8f1f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for carboxymethyl cellulose, powder;carboxymethyl cellulose, powder;kilogram;9e1ea123cafede6854349be65d2d8f1f;1.5738386863314244;0.006775016081218717;0.004039223603183913;1.7801379438263066e-07;2.7188226868251977e-08;1.1156212700575158e-05;0.4228666422495789
1bc863a377c63072694d33d69f9fd94f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for tin concentrate;tin concentrate;kilogram;1bc863a377c63072694d33d69f9fd94f;1.9484446978475094;0.551159916399841;0.0073502832033133245;2.0697382376898914e-07;3.477749954082713e-08;9.490854449837501e-05;1.1976586383303094
67e0a2358d9b6d3e033618154a538645;market activity;ecoinvent-3.9.1-cutoff;GLO;market for printed paper, offset;printed paper, offset;kilogram;67e0a2358d9b6d3e033618154a538645;2.0168880099195654;0.002584150473534999;0.006187621052581105;7.938274821327501e-08;3.457455655347493e-08;1.0313164405656894e-05;0.6579826163871387
574c4a367f0fd183345b478a529e20e6;market activity;ecoinvent-3.9.1-cutoff;GLO;market for para-phenylene diamine;para-phenylene diamine;kilogram;574c4a367f0fd183345b478a529e20e6;6.02497216023261;0.01736996742980025;0.05807729330850131;2.0551770387821417e-07;4.111772750323081e-08;2.1730097813342926e-05;1.15068300571518
bffc4169632245b14852bead436245c4;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, lath, softwood, raw, dried (u=20%);sawnwood, lath, softwood, raw, dried (u=20%);cubic meter;bffc4169632245b14852bead436245c4;92.29561813443314;0.09621501810190476;0.3280953416178849;9.616292396837988e-07;8.739683173750615e-06;0.0001565576913011559;6.8575378904873165
dd6080dffcde415824d686fdfcfa0423;market activity;ecoinvent-3.9.1-cutoff;GLO;market for train, passenger, regional;train, passenger, regional;unit;dd6080dffcde415824d686fdfcfa0423;391609.62736673065;3656.056709364026;674.2842265768256;0.013748373094658201;0.004084593361816323;3.646458356483932;55624.37960826374
b5cd957c48b0459347485bb2961acd35;market activity;ecoinvent-3.9.1-cutoff;GLO;market for boric acid, anhydrous, powder;boric acid, anhydrous, powder;kilogram;b5cd957c48b0459347485bb2961acd35;0.9427291296894943;0.008404192586825765;0.0033927520479456533;3.7588030716041395e-08;1.0320709322658166e-08;7.108043526305137e-06;0.14565588561883522
8d79fa540c2e49f0c73497a55a0df294;market activity;ecoinvent-3.9.1-cutoff;GLO;market for compact fluorescent lamp;compact fluorescent lamp;unit;8d79fa540c2e49f0c73497a55a0df294;1.4274141684681783;0.02971520748144072;0.019810583431187814;2.0830335944641033e-07;2.610752818001038e-08;2.2240445787112035e-05;0.26585444382917583
e495b85a7516ed20273027cd2e3804fe;market activity;ecoinvent-3.9.1-cutoff;RoW;market for cross-laminated timber;cross-laminated timber;cubic meter;e495b85a7516ed20273027cd2e3804fe;244.77294441477727;0.5238615292693736;1.4687429496665048;5.2032336727392156e-06;2.1198818136373243e-05;0.000841626221720479;21.791585442553096
0644fb7666ecd032c5409733682f38a4;market activity;ecoinvent-3.9.1-cutoff;RoW;market for wood chips and particles, willow;wood chips and particles, willow;kilogram;0644fb7666ecd032c5409733682f38a4;0.15825081106591027;7.210254413013763e-05;0.00019373120537972537;6.558423903965828e-10;6.264694510289717e-09;1.225946910768151e-07;0.00715641409401252
5ff5f74dec6a3b067e27e37becc449c2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for natural stone plate, cut;natural stone plate, cut;kilogram;5ff5f74dec6a3b067e27e37becc449c2;0.09287860016486607;0.00019759208334075242;0.001067974156392103;2.7089010499236172e-08;2.3532537941667813e-09;4.844043948757178e-06;0.03448300498129273
1d95a9865e5ecb049eb64f6823865078;market activity;ecoinvent-3.9.1-cutoff;GLO;market for monoethanolamine;monoethanolamine;kilogram;1d95a9865e5ecb049eb64f6823865078;0.881916991744869;0.001188424770711871;0.006610739736110259;8.630875460204566e-08;1.2924041392737967e-08;6.274937519068318e-06;0.5197431278830196
7fd695d68b59a13513e5901c32473db1;market activity;ecoinvent-3.9.1-cutoff;GLO;market for rape meal;rape meal;kilogram;7fd695d68b59a13513e5901c32473db1;0.21323067728695386;0.00021162674385092852;0.000600303200986434;6.741930398605727e-09;1.6999746074639774e-08;1.954583712700043e-06;0.02509280678250046
077395d23d3dc7d266b094eb0f53d1bb;market activity;ecoinvent-3.9.1-cutoff;RoW;market for bagasse, from sugarcane;bagasse, from sugarcane;kilogram;077395d23d3dc7d266b094eb0f53d1bb;0.013139798496154625;1.3160903353774108e-05;2.6868943838721e-05;1.2045228530863781e-10;5.576925596901615e-10;1.3251741012885666e-07;0.000963159376804839
4759ac630b8982975b11cf4d2d210a04;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dried roughage store, air dried, solar;dried roughage store, air dried, solar;cubic meter;4759ac630b8982975b11cf4d2d210a04;1560.1930925204215;0.27559037948116794;0.23445897410583313;1.9445380849230222e-06;1.9370720174308976e-06;0.0007494876161367357;8.589865789605572
5cbb6dacbf67a3f01efe5f8e91bfc123;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cheese, from cow milk, fresh, unripened;cheese, from cow milk, fresh, unripened;kilogram;5cbb6dacbf67a3f01efe5f8e91bfc123;10.891034567501723;0.04792369304440216;0.01068983162600817;1.493008285080422e-07;5.991653277508718e-07;2.9329456807893395e-05;0.5813550248447452
f7246260eab45ab3c87506e982b1e3e8;market activity;ecoinvent-3.9.1-cutoff;GLO;market for isophthalic acid based unsaturated polyester resin;isophthalic acid based unsaturated polyester resin;kilogram;f7246260eab45ab3c87506e982b1e3e8;1.6084402042316643;0.00903146331739509;0.009164018946545338;7.924928640797099e-08;1.643487322465145e-08;8.35048936852535e-06;0.709407632392021
c9820348d16044596fdc0481d548c3d2;market activity;ecoinvent-3.9.1-cutoff;RoW;market for wood preservative, creosote;wood preservative, creosote;kilogram;c9820348d16044596fdc0481d548c3d2;0.6104570518096917;0.0007669148153504738;0.0007761865765370559;1.198223762591943e-08;7.15471886192497e-09;4.763766997680176e-06;0.10264203693931659
94b54096b004e0e7df8227ebfdf12746;market activity;ecoinvent-3.9.1-cutoff;RoW;market for cement, CEM III/C;cement, CEM III/C;kilogram;94b54096b004e0e7df8227ebfdf12746;0.27081536452191357;0.0010060291932324475;0.0002467224815103626;5.752667183489137e-09;1.532120144267271e-09;7.726633347212445e-07;0.019760709784126182
f8229498ca1b36c8079d2364e35667cb;market activity;ecoinvent-3.9.1-cutoff;GLO;market for nitrate salts, for solar power application;nitrate salts, for solar power application;kilogram;f8229498ca1b36c8079d2364e35667cb;9.934478191358016;0.0010700974566844913;0.1539355562673225;3.864358274765989e-09;3.720987663672644e-09;1.5437733421870926e-06;0.07316121628137921
