location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;emptied;parameters full;log parameters;activity type
GLO;SSP1-PkBudg500-2020;7bc83af8add810bea547f73525fd71b1;market for ethyl tert-butyl ether;ethyl tert-butyl ether;kilogram;0.4342867827812391;0.0037464799892295;0.0035970832144877;1.1695305415193033e-08;1.2577044925720634e-09;1.8882107787816546e-13;6.913278241824859e-09;2.6207144418255975e-11;4.210448183544047e-12;7.85059251715333e-11;1.3335583653091398e-10;1.823648370803348e-12;6.5385258682104235e-09;5.018828399976085e-10;4.3619259723221237e-14;9.749338385254019e-10;2.2910276457028188e-06;1.6938149313825189e-07;2.3271036564771842e-07;1.7842377935693483e-10;2.541711244099017e-09;1.0371041100059704e-06;3.169617412090181e-09;1.603224465475855e-07;0.3391893739622414;0.0043704624930104;1.5275563350396206e-08;3.836726159672783e-06;0.3435598374301857;;;;
GLO;SSP1-PkBudg500-2020;5eb2dfae38d434272bbf89b4b3acd5be;market for potassium hydroxide;potassium hydroxide;kilogram;1.8383842014885543;0.0036377523315304;0.0036270237268604;9.73967040464288e-08;1.623973438414842e-09;2.1282652641131866e-13;7.792485135856399e-09;1.0586913538383916e-10;2.189919145583627e-11;3.0582462540194046e-10;5.487860096918515e-10;1.1189758101738537e-13;6.538354616239396e-10;6.903826668326883e-10;1.1662105580983011e-14;2.6065965886402784e-10;2.5820943282128263e-06;6.133144970048233e-07;6.942100921450309e-07;1.5161554450285495e-09;3.2609926514376857e-10;1.8562087439377967e-06;4.704049254150088e-09;4.2864030946497044e-08;0.1659136882036117;0.0095486068573829;1.1743359285490205e-08;5.795227218228466e-06;0.1754622953216544;;;;
GLO;SSP1-PkBudg500-2020;10612b01c096502d6a57c96304d7dde0;market for gas turbine, 10MW electrical;gas turbine, 10MW electrical;unit;162344.60856361466;1867.9409620843292;977.4297703247018;0.0055312145291779;0.000706500049406;3.1406979401726824e-08;0.0011499518244711;0.0001335036484351;2.6172417638475336e-05;0.000213285213389;0.0002048687986299;2.101805010361172e-08;0.0001793990028102;0.0002327494913882;1.4557327380870399e-09;3.253707456788269e-05;0.3810429843346631;0.48571827579751;0.6601032580210062;8.524537950887179e-05;5.612646823987245e-05;0.7716363809847968;0.0015862603426539;0.0053505409209245;30219.21692136413;10517.714486409024;0.0028464740897828;2.3055756905884324;40736.93144031023;;;;
GLO;SSP1-PkBudg500-2020;51e262ff5b33ada3d397da83754483cf;market for 2,4-dinitrotoluene;2,4-dinitrotoluene;kilogram;1.04686372254648;0.0016020628879352;0.0054887832861542;3.5103042752063005e-08;3.5608435798820293e-09;2.6447249263374764e-13;9.6821109402524e-09;2.1757053208249488e-10;4.3399623911990616e-11;4.3018461034186327e-10;4.0578475435939567e-10;1.1268756648022813e-13;2.8516698114952447e-10;5.97267789630266e-10;2.926418267539878e-14;6.540835889483577e-10;3.210070559668456e-06;5.364985902954428e-07;1.2933422683215987e-06;5.430370180960581e-10;1.9265668235115612e-08;2.977446216709972e-06;3.983017690335466e-09;1.075604077764234e-07;0.4090832088424261;0.0085539311153294;1.5222730231719773e-08;8.148708102860018e-06;0.4176371406118391;;;;
GLO;SSP1-PkBudg500-2020;5b671f1f77fa1bfbc7e9421a8b0a8f3a;market for harvester;harvester;kilogram;2.3933237190896186;0.0185724613440054;0.0239910986395339;1.441623945049834e-07;5.938881073312425e-09;4.949301651770761e-13;1.8122795183783995e-08;9.098947891202763e-10;1.7997623213845882e-10;1.318256233804944e-09;2.155949624588524e-09;4.405610320357324e-13;1.1329549281772671e-09;1.950593217184089e-09;2.2793134152920122e-14;5.094492183667391e-10;6.004822708719105e-06;6.20910401301699e-06;4.783694907893054e-06;2.24245218403195e-09;6.278409513109613e-10;7.067520766484589e-06;1.2196799861351255e-08;8.377609008201705e-08;0.338060453645543;0.1913362526058364;3.1710212346934384e-08;2.416397012719903e-05;0.5293967067608286;;;;
RoW;SSP1-PkBudg500-2020;c677cbb539471e96d0fcef9ae05893fa;market for polyurethane, flexible foam;polyurethane, flexible foam;kilogram;2.139471291598736;0.0036222232352726;0.1697687560552547;5.619056476644317e-08;3.782460383423881e-09;4.3231363439969393e-13;1.5832413446875556e-08;1.7533343712132128e-10;3.5549932452643896e-11;3.8672770441341477e-10;7.331243542417781e-10;1.711823095564482e-12;4.949452461056943e-10;1.3924835199780095e-09;7.470453748592053e-14;1.6697207139359195e-09;5.2459642593004895e-06;1.0572297845974524e-06;1.0805286820642813e-06;8.677190920498859e-10;6.599751011711993e-09;4.343820810304096e-06;9.241262287985517e-09;2.745762833653179e-07;0.7282840690112926;0.0155407927677393;2.283523593564361e-08;1.2018821729452231e-05;0.7438248634487528;;;;
RoW;SSP1-PkBudg500-2020;7fa98cbbd34271e6b4248401793d6709;market for sawnwood, board, hardwood, raw, dried (u=10%);sawnwood, board, hardwood, raw, dried (u=10%);cubic meter;138.87019881458;0.2045107555508654;0.3418230940318547;2.001990390432499e-06;8.096618688780768e-08;1.8419522356281332e-11;6.742878699406111e-07;1.946886534357813e-09;5.232292218165024e-10;2.693234934363148e-08;2.2511177541105024e-08;7.205189797323653e-12;7.296159970466814e-06;8.882283353487329e-08;4.908990828570639e-13;1.0972082750034644e-08;0.0002234587915896;3.0338682653421225e-05;2.312596724721292e-05;3.133791534577698e-08;3.684959408643609e-08;0.0001725445639966;5.955078234532443e-07;1.804297974587412e-06;8.047160881367333;0.4186145983129554;8.192164878123902e-06;0.0004519321142253;8.465775490652373;;;;
GLO;SSP1-PkBudg500-2020;5b1ff2a1166a5dfa3f70f8615300f0db;market for acetic acid, without water, in 98% solution state;acetic acid, without water, in 98% solution state;kilogram;0.7721851857209379;0.0013720907265575;0.0033094869326895;7.819339095314778e-08;1.06162429075271e-09;1.752594242214659e-13;6.419824038625361e-09;5.5316901597173386e-11;1.130398872790006e-11;1.1886964400689556e-10;3.705850391445656e-10;1.1054083056462734e-13;2.3028328810093978e-10;5.940781167483092e-10;3.266825817111215e-14;7.30168061970703e-10;2.1266374132946097e-06;3.779735477578781e-07;3.8021450991209385e-07;1.2163703991621355e-09;2.041584981675716e-10;1.1799391832885944e-06;3.709200982897098e-09;1.200720761350433e-07;0.363270953636253;0.0050914610644752;8.862192575978467e-09;4.189962807799663e-06;0.3683624154308962;;;;
GLO;SSP1-PkBudg500-2020;ae2aef38156e5a84ac8ba7d2e1cad970;market for polyurethane, flexible foam, flame retardant;polyurethane, flexible foam, flame retardant;kilogram;2.1228519815243088;0.0035894367457428;0.160402228942891;7.559041189726184e-08;3.778626893184299e-09;4.332029569968058e-13;1.5864819907025934e-08;1.6921805549763876e-10;3.4359527369040035e-11;3.671424422505408e-10;1.058609939016371e-09;1.4992003921635889e-12;5.992563098896084e-10;1.357870177723887e-09;7.541195449450001e-14;1.6855321876745574e-09;5.256657308323799e-06;9.72770069192932e-07;1.0450243754564277e-06;1.1630643222235762e-09;5.669221777182271e-09;4.329154835356726e-06;9.098411285681764e-09;2.771763922682312e-07;0.7157666025546651;0.0159606109131137;2.323183935206572e-08;1.1896690031020014e-05;0.731727215153311;;;;
RoW;SSP1-PkBudg500-2020;8716c8b6f2df996ded54c67472212da9;market for cement, CEM III/A;cement, CEM III/A;kilogram;0.2443456776096303;0.0006840066413742;0.0003377768552387;4.65155770640642e-09;2.595908533809029e-10;4.836014421551262e-14;1.770349401210126e-09;8.104449401502783e-12;1.8404954076041767e-12;4.609044623608541e-11;4.811013601781582e-11;1.1730838761245308e-14;5.2924544294133085e-11;1.222873783837613e-10;8.899171396570473e-16;1.9890533182834108e-11;5.866821957759559e-07;5.0057443310043554e-08;7.487177790293428e-08;7.281133566635042e-11;2.729861253552305e-11;2.830307510046444e-07;8.358930630592278e-10;3.2708875382058133e-09;0.0214018006746741;0.0012267516715958;2.309356105719958e-09;9.988482239675488e-07;0.0226285523661606;True;;;
RoW;SSP1-PkBudg500-2020;24e26531d5f313f55a4923ddf4ce7f12;market for cobalt sulfate;cobalt sulfate;kilogram;199.6208145332675;1.646085932856813;9.098650108431668;4.386542181770112e-06;3.8440253096769825e-08;2.278868508756367e-12;8.343049816551347e-08;3.2333439870582282e-09;6.683102896663671e-10;1.3209114597184642e-08;7.706941074956295e-09;1.1606543795224755e-11;5.3179010862283535e-09;7.3415860194906864e-09;3.1219274000339487e-12;6.97781824594421e-08;2.7646781636547742e-05;9.713115989577487e-06;3.058299300062624e-05;6.034679469515231e-08;1.0846678932292886e-08;3.8015905287220914e-05;4.8952010358833184e-08;1.147463395512258e-05;2.749817600027338;2.058428472034052;1.593646475172315e-07;0.0001175534742126;4.808246141839573;;;;
World;SSP1-PkBudg500-2020;f610895e1a934f9896a054bf2b53df8f;market for cement mortar;cement mortar;kilogram;0.1809109711899392;0.0001145405163067;0.0002247843206611;2.1304189059640403e-09;1.1140293054951244e-10;2.253602884833161e-14;8.250040186280921e-10;3.686809114228113e-12;8.974821683628845e-13;3.1347344485865877e-11;2.1697116730023402e-11;1.0895228268116101e-14;1.0665462928573116e-10;6.655125914380637e-11;4.103688397163891e-16;9.172151720468698e-12;2.734070870562457e-07;2.6999605749604028e-08;3.6687304897803454e-08;3.330035169021047e-11;1.7722647813563104e-11;1.3362526153874956e-07;4.5371305693046924e-10;1.5083093291287715e-09;0.0112664981105943;0.0006459049261053;1.1672735254280146e-09;4.7273168173578484e-07;0.0119124030458718;;;;
GLO;SSP1-PkBudg500-2020;208b9b7313739218784fb2dababba348;market for bulk carrier, for dry goods;bulk carrier, for dry goods;unit;29605423.96882456;307842.1777095266;167877.06540154025;1.057042104038488;0.0282219082761622;3.5904514432413484e-06;0.1314641573190183;0.0048394930598676;0.0009773727303384;0.0076434915596106;0.013685308793668;3.583831026737636e-06;0.0115665647350345;0.0157086314016881;2.886094838504115e-07;0.0064507090150207;43.56102775500135;132.72153094834337;17.222939645206132;0.0163178085746205;0.0046421677036227;49.843884023696376;0.0973730029801825;1.0607832146014422;2028625.6837604272;2489382.074565415;0.2141141220140057;244.52841076058405;4518007.764776551;;;;
RoW;SSP1-PkBudg500-2020;a23ff5a5512f239248b86d5706a7c4e4;market for latex;latex;kilogram;0.2754647144885789;0.0001359316140605;0.0002711400201898;7.883751450624344e-10;2.574207575727879e-09;2.158051886429848e-13;7.901838504815051e-09;1.4160811494571686e-11;3.231088760791605e-12;7.369131010709213e-11;3.183161511892221e-11;1.143315703801185e-13;3.90132085230397e-11;1.467770490833479e-09;3.83877538134065e-14;8.580044781857818e-10;2.618259080455308e-06;2.65472543516786e-07;1.1782736342346101e-07;1.2609801964226293e-11;2.5539695016947763e-11;2.590646697141689e-06;1.0024582901814229e-08;1.410940636747065e-07;0.7577976330890984;0.0005391702229712;1.2106112563006971e-08;5.7433623558284015e-06;0.7583368041700741;;;;
GLO;SSP1-PkBudg500-2020;3a2ce46223f8bc9ae688d157d5ce9264;market for lorry with refrigeration machine, R134a as refrigerant, 16 metric ton;lorry with refrigeration machine, R134a as refrigerant, 16 metric ton;unit;20351.69788600339;160.62911936813725;183.01588763706903;0.000618880279325;2.380136928049436e-05;2.5129547429192156e-09;9.205669462261792e-05;9.137323647708056e-06;1.732405499375143e-06;4.804135622816087e-06;8.93290468007915e-06;7.881457064744081e-09;5.2169459729510175e-06;9.318761654274472e-06;1.3745285023850792e-10;3.072207913421907e-06;0.0305075647866047;0.0493330162432253;0.0226779704366938;9.559899816076246e-06;6.163168960475636e-06;0.0291797948143373;6.100109091479216e-05;0.0005052075018009;1997.838374549485;1072.5787921487513;0.0001550108100846;0.132280191696716;3070.417169770444;;;;
GLO;SSP1-PkBudg500-2020;7752e33a0bd5a6347d125c67da9dcd85;market for sawnwood, hardwood, raw;sawnwood, hardwood, raw;cubic meter;166.49538375628674;0.1981680305646808;0.3492516073255263;1.2915876786235169e-06;5.3298065852104586e-08;6.255856109759456e-12;2.2905952080739074e-07;1.747611922897852e-09;5.192076920088976e-10;3.4182479149093844e-08;1.7039776735774786e-08;6.420525530929075e-12;6.633804580784964e-06;5.318633582383488e-08;1.943621262849689e-13;4.3441868350206375e-09;7.590041163774908e-05;2.752005925217012e-05;1.6160103579099793e-05;2.0014404931027904e-08;1.6564776812729656e-08;7.189614287580566e-05;3.462422538990582e-07;7.143773599075608e-07;8.299180398914489;0.4196546418319972;7.022839701386503e-06;0.0001925703554857;8.718835045090671;;;;
GLO;SSP1-PkBudg500-2020;739b62a416c112e2b66a6454e0ada1b5;market for foaming agent;foaming agent;kilogram;1.3305878439199672;0.0089680082081158;0.0017294292088641;2.0555144962372127e-08;1.91457860836713e-09;2.980198864543981e-13;1.090859224147484e-08;8.219316035571962e-11;1.3445071853445596e-11;1.9864606214823402e-10;2.5699573069236485e-10;6.378414317224324e-12;1.6253271119975762e-08;5.689474504168242e-10;7.725700300437055e-14;1.7267708569552296e-09;3.615648981888181e-06;3.260947276090288e-07;4.1080417903473483e-07;3.1082906400016955e-10;4.105761719706198e-09;2.0131848694156985e-06;3.7049677445435403e-09;2.8395786203590693e-07;0.0721787490608799;0.0092387533639473;3.0147959781989734e-08;6.639430649280747e-06;0.0814175041515981;;;;
RoW;SSP1-PkBudg500-2020;0644fb7666ecd032c5409733682f38a4;market for wood chips and particles, willow;wood chips and particles, willow;kilogram;0.161597851771703;8.299822597715721e-05;0.0002081650736246;6.428097388707575e-10;6.541663484535627e-11;5.584448113668117e-15;2.0444566488753378e-10;2.3098265750438484e-12;5.46143009649099e-13;1.8059463105965123e-11;4.0873049083767656e-11;5.342768046759897e-13;5.886441831817953e-09;4.169292288521277e-11;2.7048994604144233e-16;6.0457193232998185e-12;6.776485414529639e-08;2.2148773138158372e-08;-4.8996510367119526e-08;9.919923474518996e-12;1.7413108325895174e-10;7.59511017881294e-08;2.8351818680771027e-10;9.94184912606442e-10;0.0062594382466102;0.0005735354348043;6.260324983262785e-09;1.1832974637959733e-07;0.0068329736874603;;;;
GLO;SSP1-PkBudg500-2020;854e5671eb549292a80f1e1f268634b4;market for flax husks;flax husks;kilogram;0.1811058943894155;5.096244558268612e-05;0.0001087093493654;5.953138165996444e-10;1.3765703888918786e-10;4.843102130722177e-15;1.772902886209271e-10;1.7920312219611229e-12;4.20839963123957e-13;1.979824831986091e-11;8.813018790472189e-12;1.908851667154066e-13;8.394253050196459e-11;3.800622178160546e-11;6.855292353537463e-15;1.5322260237465918e-10;5.877294114192718e-08;1.2260576355665528e-08;-5.126123828868003e-09;9.043303623037131e-12;1.7247003532093501e-10;9.747015295921303e-08;2.6113823907797797e-10;2.519660463960108e-08;0.0042248052020346;0.0002111176765395;4.679223600475744e-10;1.890166566518514e-07;0.0044359230317967;;;;
RoW;SSP1-PkBudg500-2020;5c69c56b3124ab1dc850311997b25dd8;market for sodium phosphate;sodium phosphate;kilogram;5.987588720347559;0.0028208360883207;0.0117841552803738;3.683312097442225e-08;5.933079680592983e-09;2.27687120741746e-13;8.335203113211855e-09;3.2760778956391953e-10;6.704143632132277e-11;6.788068771384735e-10;1.3751388276931914e-09;1.4859575922189426e-13;3.316372588290999e-09;6.93306748910589e-10;8.034164484928286e-14;1.7957156701734943e-09;2.762225965982052e-06;4.038108740254972e-06;2.212998433809794e-06;5.969794352867179e-10;2.5519762179587756e-10;5.523917352688181e-06;4.728534885016715e-09;2.95295453055044e-07;0.128025501271144;0.0229673076943692;2.0726775706840725e-08;1.4838047888569056e-05;0.1509928107612289;;;;
GLO;SSP1-PkBudg500-2020;efacd80b24db5451adfa73b0b1b6d0e1;market for borax, anhydrous, powder;borax, anhydrous, powder;kilogram;0.6717936151998299;0.0089755994055124;0.0026896886511696;4.2577674543041016e-08;9.65086211705464e-10;1.7383037676128751e-13;6.3646200552888405e-09;3.0815493925099726e-11;6.378391560869748e-12;7.879606299231779e-11;2.3989811731396145e-10;8.49928796577007e-14;3.0326744065198567e-10;6.735909732994525e-10;3.477518240332226e-15;7.77259914107232e-11;2.1089634219369783e-06;2.497921418301624e-07;2.246241576750189e-07;6.691406058110025e-10;2.0802210165470752e-10;1.1108418377299724e-06;4.5595769712429824e-09;1.2781606926426404e-08;0.1941590180362866;0.0093641648576737;8.662712909613403e-09;3.7124392612119033e-06;0.2035231829716863;;;;
GLO;SSP1-PkBudg500-2020;fb3e1542af3742d3c552922bc5243917;market for tilapia feed, 24-28% protein;tilapia feed, 24-28% protein;kilogram;0.5236576323356386;0.0006633387945174;0.0012049683679641;8.082054949029291e-09;1.1140398128717362e-09;1.2943269546904706e-13;4.738068209053018e-09;4.999635171302514e-11;6.485725445362046e-12;9.130897049720015e-11;1.6452509187579502e-10;2.664673144461145e-12;1.084932356786221e-08;3.7813558609314625e-10;2.300162709678302e-13;5.141092430291365e-09;1.570976212188642e-06;1.364773361887874e-07;7.10068484856283e-08;1.2399573177520214e-10;2.7473654589979127e-09;1.0792373039160889e-06;2.572965775950222e-09;8.454240521574717e-07;0.0462938013481538;0.0024837996173308;1.7394884972262756e-08;3.708558658021255e-06;0.048777606106577;;;;
GLO;SSP1-PkBudg500-2020;86195da4fafcdfd13d423ada96fefb6c;market for barley grain, feed;barley grain, feed;kilogram;0.3560080211293657;0.0005188554933871;0.0010355723381976;7.028297463767631e-09;9.655910429901535e-10;4.718347499523994e-14;1.7270162859938075e-09;2.010384337693847e-11;4.119790165632326e-12;6.478622435749788e-11;9.794216478967704e-11;4.407690424537005e-12;1.6035069727045615e-08;2.8300651864811344e-10;1.0548783756019803e-13;2.357758087663231e-09;5.727021879864195e-07;1.080211326996329e-07;1.39279026546647e-07;1.0830379696845696e-10;3.986805530508453e-09;6.759679254191072e-07;1.941168550584129e-09;3.877202021762391e-07;0.0372203823251414;0.0024216918507356;1.9202188470738838e-08;1.889724263456238e-06;0.0396420765336352;;;;
RoW;SSP1-PkBudg500-2020;2aa321ba0d6219761008b0722772a356;market for benzal chloride;benzal chloride;kilogram;1.054601488161939;0.00691260661473;0.0053111629147262;4.8257322478223344e-08;1.3947944874628955e-09;2.1338619390219365e-13;7.81459072609027e-09;6.144397471827775e-11;1.2556131933647088e-11;1.5377617955051549e-10;3.318885644001231e-10;9.320910690063758e-14;2.5524208595844107e-10;6.392641784849995e-10;3.267272632208879e-14;7.302679295890537e-10;2.589063288203748e-06;3.799375052954178e-07;4.098628563458003e-07;7.176845259633372e-10;4.871836118465444e-10;1.5285745328946646e-06;4.2058112341996145e-09;1.2008849880935434e-07;0.4183396993581573;0.0272893884745454;1.0663868002555654e-08;5.032928293340223e-06;0.4456290885629707;;;;
GLO;SSP1-PkBudg500-2020;81b55566771949ad975262214cca9088;market for tungsten carbide powder;tungsten carbide powder;kilogram;42.22714069033908;0.3723515264496665;3.738204066857612;6.832911101050288e-07;1.373756542812931e-07;2.311495152737012e-12;8.463404703170133e-08;3.611424812694666e-08;6.9423811673791186e-09;4.307779283078093e-09;8.477220442649317e-08;6.693406382701256e-11;2.5252708976216984e-08;2.1926241174026646e-08;2.352971613209829e-13;5.2591255820573495e-09;2.8044690063460307e-05;3.0492544389050947e-05;0.0004882608933318;1.068033529988318e-08;1.1702744560806105e-08;8.07855787244108e-05;1.5094331057377773e-07;8.64833947390431e-07;1.769265951447809;3.4878745395339967;4.013917837272802e-07;0.0006286208918568;5.257140496240932;;;;
GLO;SSP1-PkBudg500-2020;af38e390f07a4dd5d236623f00186852;market for blast oxygen furnace converter;blast oxygen furnace converter;unit;2499064518.2366505;907035.6407322164;1389159.1928588585;3.11524969377081;0.2490426253536173;1.7343447159285856e-05;0.6349918185212501;0.0184015251173284;0.0037789519946118;0.0344794109953947;0.046929931449095;2.8582940880069387e-05;0.3811851789625682;0.0782381096213704;9.757303669741816e-07;0.0218085441631994;210.41748366970248;374.13882243899104;115.24348823217954;0.0480203068541585;0.0213128390930499;241.50225406761732;0.5226951356683075;3.586293774738134;12539943.080221128;6586065.128623932;1.4470915656084096;945.479419420639;19126008.230653606;;;;
GLO;SSP1-PkBudg500-2020;2cb9dbb4d60eae2e1fd653c835da3703;market for aircraft, dedicated freight, long haul;aircraft, dedicated freight, long haul;unit;1932389.162100555;8644.075263217914;88717.33891931875;0.1403307616532612;0.0077347549734217;7.080207812940333e-07;0.0259376918118157;0.0010545369075335;0.0001970814822769;0.0004091939768865;0.0011107548171061;9.801194103020766e-07;0.0007540875754114;0.0034034984486047;2.239247418200559e-08;0.0005004940695204;8.591592355311997;2.93828667057729;1.233860326161334;0.0021448829866222;0.0009704664332973;7.962889528467775;0.0206240788993415;0.082303465668437;3107364.328245795;40762.642706086815;0.0406032004032663;20.8326354907174;3148126.971452376;;;;
GLO;SSP1-PkBudg500-2020;e229ace9c0c670aef7c1998446d5c3ca;market for ethylene glycol;ethylene glycol;kilogram;0.7280576054766895;0.0007286840732644;0.0053896972931585;4.4547932408186575e-08;1.013279786225455e-09;1.5745421553371022e-13;5.76626126215972e-09;5.435792895696779e-11;1.0963392588202343e-11;1.0133991241894295e-10;2.9291660117368286e-10;5.2109312896862327e-14;1.8370034109104292e-10;4.769041740152312e-10;1.0990352046741296e-14;2.4564529924772687e-10;1.9104253716175147e-06;3.1783832058555095e-07;3.509737898943241e-07;6.964135681088661e-10;1.2146285065891935e-10;1.0736495079225094e-06;3.14405723001089e-09;4.0395003026949726e-08;0.3848501887699807;0.0041283480573394;7.899942014280462e-09;3.697243342236334e-06;0.3889785370729655;;;;
GLO;SSP1-PkBudg500-2020;986af7e1d0a2ba6599c4f8ea965f6ef8;market for bagasse, from sweet sorghum;bagasse, from sweet sorghum;kilogram;0.0184484782966173;5.633127150545199e-05;3.2920922206712426e-05;1.6949802731407186e-10;3.135946237559586e-11;1.1269478063353096e-14;4.124802895708698e-10;8.446736315308407e-13;1.680598213099552e-13;3.940442504914332e-12;5.345768659079317e-12;7.282653939111697e-14;2.668794573566943e-10;1.3791487089858682e-11;3.522548093771988e-15;7.873245342178964e-11;1.36714356069555e-07;3.7254644782411665e-09;3.340336467613976e-09;2.5933564396744677e-12;8.64742938709653e-11;3.996599757520642e-08;9.563645552672568e-11;1.2947114005568752e-08;0.0010799054300075;7.342469221043235e-05;7.348970677847131e-10;1.96877913942633e-07;0.0011533302009504;;;;
GLO;SSP1-PkBudg500-2020;65fefe7a5c7f8255b6d689ce195bbc9d;market for dimethylamine borane;dimethylamine borane;kilogram;3.26651724756813;0.0128531565428817;0.0097118049155584;2.498376300529276e-07;7.130620123010717e-09;6.11099976047408e-13;2.2376176939692235e-08;3.8939851001018606e-10;7.787658500793904e-11;7.954239099452886e-10;1.743971261473655e-09;6.674101116841688e-12;9.98582507173114e-10;2.030251295301053e-09;6.172188230417337e-14;1.3795454580763103e-09;7.414211268556479e-06;1.5290748622314113e-06;2.547219661919098e-06;3.826403892714078e-09;9.726193641170404e-10;6.967024252612185e-06;1.3496464209833614e-08;2.2685857667729417e-07;0.8192465403923712;1.195727879333532;3.5549621274248005e-08;1.870267546992283e-05;2.0149744211054488;;;;
RoW;SSP1-PkBudg500-2020;27797437155ad8afaf5d6cd64caae922;market for cement, CEM IV/B;cement, CEM IV/B;kilogram;0.1542777070236594;0.0001253329249677;0.0002681878173277;4.3654726430661674e-09;1.6997391790971642e-10;4.321244650893921e-14;1.581825997592909e-09;6.393508586230107e-12;1.4184193003008297e-12;2.827222660626368e-11;3.218231266657665e-11;8.519787296435718e-15;3.426821099785238e-11;1.0667960760442873e-10;6.497332974319331e-16;1.4522185422277084e-11;5.24222639674537e-07;3.596103184017523e-08;6.050427343852123e-08;6.730852806933166e-11;1.732545010293719e-11;1.8189654501864578e-07;7.315887594515767e-10;2.388092611123868e-09;0.0163756975873698;0.0011186059510911;1.9610656983978963e-09;8.057885306343038e-07;0.0174943035529832;;;;
GLO;SSP1-PkBudg500-2020;ecb3eb6dd29c385a2b6d77c7b69f0b78;market for sodium hydrosulfide;sodium hydrosulfide;kilogram;1.3894584501775382;0.0083113120235685;0.0020101193966817;8.857926347158975e-08;3.886726069677596e-09;1.5210816472669197e-13;5.5695114332731625e-09;8.321471129785142e-11;1.7034531123933224e-11;2.1017258163422248e-10;4.2044938861168586e-10;1.205307111143435e-13;3.0076864118534757e-10;4.714003129035146e-10;2.9299971343183193e-14;6.548835012687446e-10;1.8454556325573184e-06;4.521429195211963e-07;5.375036930166436e-07;1.3268606140344456e-09;5.921903272822661e-10;3.630964303587173e-06;3.207990969455396e-09;1.0769194890789337e-07;0.1359364185609266;0.033067624350359;1.09595747811952e-08;6.5788839976866296e-06;0.1690040435661691;;;;
GLO;SSP1-PkBudg500-2020;1bfdaa44ca73a2382a97c4f4d3f6f688;market for brass removed by turning, primarily roughing, conventional;brass removed by turning, primarily roughing, conventional;kilogram;14.457338610044523;0.2061986275629361;0.4611795002400765;3.098483698230849e-07;6.290734024513909e-08;5.817429141845934e-13;2.1298558510927996e-08;1.8501395038617325e-08;3.615379190337966e-09;2.843326057722291e-08;2.14790267374736e-08;2.3214580134440002e-12;7.928890711036365e-09;6.4698204303028155e-09;8.643912668838841e-14;1.9320004538323382e-09;7.058766053891881e-06;1.0902630394537874e-05;9.555478783721655e-05;4.638386904102309e-09;3.153590675204997e-09;5.65499484101036e-05;4.458390279515137e-08;3.177067276256772e-07;0.3992901727870276;0.3165227147521456;1.706365742289463e-07;0.0001704361870055;0.7158128894711737;;;;
RoW;SSP1-PkBudg500-2020;62d4e435f554a40fa08796b24ee07441;market for NCA hydroxide;NCA hydroxide;kilogram;109.462386838201;0.9220383732472964;2.322572792472419;2.4756739383480653e-06;3.6941421725792e-08;1.3606447386369049e-12;4.981490260225886e-08;2.071750691182046e-09;4.289843184911877e-10;8.627004832893375e-09;4.449822514070181e-09;6.222939948033178e-12;3.232815771170207e-09;4.64711834067776e-09;1.7556540130329153e-12;3.92406133645934e-08;1.6507201369436116e-05;5.491970567867654e-06;1.833398532389689e-05;3.4071480095633734e-08;6.355945642437583e-09;3.349167445249681e-05;3.10156440180285e-08;6.452900586725891e-06;1.7555122161348915;1.196939824065252;1.1022298093652207e-07;8.034911658478601e-05;2.952452079440757;;;;
GLO;SSP1-PkBudg500-2020;59e660ef59f437155e2f3c4a39f1463c;market for room-connecting overflow element, steel, approx. 40 m3/h;room-connecting overflow element, steel, approx. 40 m3/h;unit;5.476610228557208;0.0226898800296327;0.0219669944941575;1.640692297379211e-07;1.3434260970734165e-08;3.918615583789892e-13;1.4348126461186708e-08;5.824297063275824e-10;1.2072723045890028e-10;7.31607324619957e-10;1.470277946859366e-09;3.083678026811933e-13;1.328673841810382e-09;1.5896699762050606e-09;3.2476873195201055e-14;7.258904174076117e-10;4.754257217495271e-06;7.755629011180096e-06;4.980769149428761e-06;2.5072193739953633e-09;4.831979812679302e-10;8.043360083951125e-06;1.0435237096623627e-08;1.1936864128160442e-07;0.4164239204998069;0.1832299797802263;3.360646264546436e-08;2.5666795486873883e-05;0.5996539010059236;;;;
