<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;parameters full
d24dac36fe814aed5d0a823b4cd727ef;GLO;SSP5-Base-2040;d24dac36fe814aed5d0a823b4cd727ef;market for roof tile;roof tile;kilogram;0.33787253099952763;0.00028673635288466794;0.0005779220222060637;1.956139574630146e-09;1.6533176635168793e-09;6.955787303686679e-07;0.03750548303719674;;;
f364ceadba6747fc7a8a7d62adccda2a;GLO;SSP5-Base-2040;f364ceadba6747fc7a8a7d62adccda2a;market for sweet sorghum stem;sweet sorghum stem;kilogram;0.024888713750129014;2.5675842030368043e-05;5.6273902050132135e-05;1.1535489676915224e-10;7.763816858087116e-10;8.795130321144622e-08;0.002060450820611248;;;
46f7d7ebef78dcb79cf0f7027562770d;GLO;SSP5-Base-2040;46f7d7ebef78dcb79cf0f7027562770d;market for lorry with refrigeration machine, carbon dioxide, liquid as refrigerant, 16 metric ton;lorry with refrigeration machine, carbon dioxide, liquid as refrigerant, 16 metric ton;unit;20262.23006729361;157.65377487762913;178.93288093785307;0.0002428099672313892;0.00013555304775683685;0.1215198593765229;3029.9822636478825;;;
f3be03db6ad2528cb4cb89ad5f469528;GLO;SSP5-Base-2040;f3be03db6ad2528cb4cb89ad5f469528;market for wheat seed, for sowing;wheat seed, for sowing;kilogram;0.3915539940616585;0.00040172054338560967;0.0010620548330083144;2.3864635366299468e-09;2.980292569747144e-08;2.409936276884505e-06;0.04061026212712284;;;
5a2b9c03ff450592f328e9e3beda1f47;RoW;SSP5-Base-2040;5a2b9c03ff450592f328e9e3beda1f47;market for nitric acid, without water, in 50% solution state;nitric acid, without water, in 50% solution state;kilogram;0.40895988601978733;0.0005048046239335498;0.0006761044073085862;2.223155190372755e-09;8.019198264874772e-09;3.229659132521608e-06;0.07102152810052498;;;
8b123363da970e3d854cdc986a83c75a;GLO;SSP5-Base-2040;8b123363da970e3d854cdc986a83c75a;market for mandarin, fresh grade;mandarin, fresh grade;kilogram;2.0751025893566153;0.0006402515841692491;0.001221408177617891;3.5292561740907886e-09;1.396681284322634e-08;3.0775091861557307e-06;0.04839666447421319;;;
47cdfe57dee039faa69a9ae1a20ce71a;GLO;SSP5-Base-2040;47cdfe57dee039faa69a9ae1a20ce71a;market for aluminium sulfate, without water, in 4.33% aluminium solution state;aluminium sulfate, without water, in 4.33% aluminium solution state;kilogram;0.7132174723113861;0.0011838010851226096;0.0011129707135750914;5.827639124337725e-09;5.46684162135082e-09;5.751885778347701e-06;0.05260380738189183;;;
4ef53d468f404cb9987592485e9cf351;World;SSP5-Base-2040;4ef53d468f404cb9987592485e9cf351;market for pig iron;pig iron;kilogram;0.3361945383619617;0.0009268801779233384;0.0015397235877622406;2.781466743503416e-09;6.9243712294839634e-09;3.6941277239244363e-06;0.2554898241394366;;;
b61440712c3adde79aef39372b0c8a3f;RoW;SSP5-Base-2040;b61440712c3adde79aef39372b0c8a3f;market for sawlog and veneer log, softwood, debarked, measured as solid wood;sawlog and veneer log, softwood, debarked, measured as solid wood;cubic meter;9.489813094447213;0.03707065863728391;0.14529855634003683;4.156242392100999e-08;4.5018327142485946e-06;3.426258454363051e-05;1.8161648878171013;;;
2355b04839bba72cc340a788e233652d;GLO;SSP5-Base-2040;2355b04839bba72cc340a788e233652d;market for container ship;container ship;unit;48430031.38969688;469495.5732577701;275672.91122896667;0.6166343825541563;0.32734355090053036;365.54169635513205;7567716.244211178;;;
50c83afa9a66313c4095e44e711e0521;GLO;SSP5-Base-2040;50c83afa9a66313c4095e44e711e0521;market for aircraft, belly freight, medium haul;aircraft, belly freight, medium haul;unit;840202.4784339564;3681.8727560639345;44795.87676512548;0.02760011531262449;0.01678456268206526;8.452146162688354;1315779.1163471357;;;
71dc04279a586159024337504f7e4d5f;GLO;SSP5-Base-2040;71dc04279a586159024337504f7e4d5f;market for barium hydroxide;barium hydroxide;kilogram;1.8336128378610155;0.0017386851821305626;0.0026119681678988733;2.975084557907586e-08;1.2960776079958942e-08;1.910111771617602e-05;0.17427842806020463;;;
fa76f4da58fc1866ab2df987ba9df6df;GLO;SSP5-Base-2040;fa76f4da58fc1866ab2df987ba9df6df;market for dimethyl malonate;dimethyl malonate;kilogram;3.189508563161386;0.016233016090102397;0.010724043391856699;7.32363990627062e-08;2.1781252769217045e-08;1.0439924393803354e-05;0.7394486792740033;;;
463b67e95465d3540fc8a2eafe0ea754;GLO;SSP5-Base-2040;463b67e95465d3540fc8a2eafe0ea754;market for thermal plaster, outdoor;thermal plaster, outdoor;kilogram;0.28938445221529996;0.00023697856082756342;0.0025485194530875848;2.358442118314547e-09;3.3245674094673388e-09;1.3520499411858421e-06;0.061405751321110036;;;
159b0b89ee06badd075ce6e683fbc8c0;RoW;SSP5-Base-2040;159b0b89ee06badd075ce6e683fbc8c0;market for maize grain;maize grain;kilogram;0.3641324948816458;0.00039279170059436906;0.000960120173759519;1.8140520899394561e-09;6.170207361740591e-09;1.6049612934059547e-06;0.03582978442434047;;;
e62760bd8090fecc46578de23c918e5e;GLO;SSP5-Base-2040;e62760bd8090fecc46578de23c918e5e;market for solar glass, low-iron;solar glass, low-iron;kilogram;0.6833116080274007;0.0015159668011496081;0.001043612585255805;3.684286645334849e-09;5.549998312678813e-09;2.7321868029578452e-06;0.09644581935078975;;;
bbda482e96e321e6b08f53801f89ab5a;GLO;SSP5-Base-2040;bbda482e96e321e6b08f53801f89ab5a;market for gold, unrefined;gold, unrefined;kilogram;8026.376642985651;40.09474609015206;27.86758609939257;0.0013289606339300817;0.0003743156135040225;0.34822604534194823;3158.5040190821537;;;
1372b74bf193f947f6ee656e846a575e;GLO;SSP5-Base-2040;1372b74bf193f947f6ee656e846a575e;market for metamitron;metamitron;kilogram;3.7883405864027306;0.022881141618373832;0.008432367701284717;1.0308002753447661e-07;2.7343338080947637e-08;1.2499819125905936e-05;0.678574786090581;;;
73e1b4ce1572de4b35551919d32f86b1;GLO;SSP5-Base-2040;73e1b4ce1572de4b35551919d32f86b1;market for triazine-compound, unspecified;triazine-compound, unspecified;kilogram;3.827233758388437;0.03585427141011958;0.017037336158573776;9.98959740221358e-08;3.48697787996263e-08;1.67806513880167e-05;0.9762235151822609;;;
fdc046cf75593ebe477e2d07e8285cb9;GLO;SSP5-Base-2040;fdc046cf75593ebe477e2d07e8285cb9;market for storage, 10'000 l;storage, 10'000 l;unit;3427.099600887321;57.89584023538803;9.762707883652968;4.416667068876425e-05;2.213413916049473e-05;0.02374448919219147;587.0490588647126;;;
864c358f9f6012bc0f8fb9d6ace2c973;GLO;SSP5-Base-2040;864c358f9f6012bc0f8fb9d6ace2c973;market for solvent, organic;solvent, organic;kilogram;0.5076580115958085;0.0006116077312867896;0.005128790035713776;3.886942899249956e-09;5.206074264491619e-09;2.2878718983192747e-06;0.543600691234787;;;
a1405c9bbcc29c27dd0ad0c0b58a3504;GLO;SSP5-Base-2040;a1405c9bbcc29c27dd0ad0c0b58a3504;market for electrolyte, copper-rich;electrolyte, copper-rich;kilogram;43.21601093019697;0.36426862541536587;0.027584273787639044;9.417629128836677e-07;2.7764861973439078e-08;2.2275658437078748e-05;0.9838023634439914;;;
c27641648029d80a71c39e81f15ff491;GLO;SSP5-Base-2040;c27641648029d80a71c39e81f15ff491;market for electric motor, vehicle;electric motor, vehicle;kilogram;2.638930342094869;0.022923353049897358;0.012021863998004895;5.0083470957588624e-08;3.446977758343804e-08;3.606456591169246e-05;0.36917482844532934;;;
fd7193b3eee84c1abbaf5b100e9481d6;World;SSP5-Base-2040;fd7193b3eee84c1abbaf5b100e9481d6;market for clinker;clinker;kilogram;0.09076115895409795;0.00013427456929087777;0.0003241740420231541;1.9195969220653254e-09;3.114603173704841e-09;1.2276519796784568e-06;0.02453008828685533;;;
5af832f3a4c6b4a56b3f0197bcd8cf94;RoW;SSP5-Base-2040;5af832f3a4c6b4a56b3f0197bcd8cf94;market for methylamine;methylamine;kilogram;0.8678824752282206;0.0014894527851434447;0.003679423039823565;1.0540591718455818e-08;1.3823131549393454e-08;6.072853877376971e-06;0.47820503933145064;;;
1c2c1112d2f701572ba1b0efd739eae0;RoW;SSP5-Base-2040;1c2c1112d2f701572ba1b0efd739eae0;market for slab and siding, hardwood, wet, measured as dry mass;slab and siding, hardwood, wet, measured as dry mass;kilogram;0.06488327083642177;6.633636423977838e-05;0.00010904774413576577;1.6736169228612462e-10;2.031888432057597e-09;5.656896335424358e-08;0.002820021572573538;;;
e4c3d4f9118063ffde97605b3feef170;GLO;SSP5-Base-2040;e4c3d4f9118063ffde97605b3feef170;market for copper telluride cement;copper telluride cement;kilogram;1.0277247424719378;0.004408100498110686;0.0012252505184720103;1.629354275649457e-08;2.0390049624762848e-08;2.056459120957303e-05;0.08484435171579426;;;
01b59183a0dadb469528a825385e8af7;GLO;SSP5-Base-2040;01b59183a0dadb469528a825385e8af7;market for uranium, enriched 3.8%, in fuel element for light water reactor;uranium, enriched 3.8%, in fuel element for light water reactor;kilogram;711.9584621183992;3.9049587961526124;2.1295791859282724;0.06747320230322895;1.0421281948341787e-05;0.018108612001984836;230.66734211239776;;;
86c4b4a51a0bad9dc60cb04216518e4a;GLO;SSP5-Base-2040;86c4b4a51a0bad9dc60cb04216518e4a;market for pesticide, unspecified;pesticide, unspecified;kilogram;4.8078731558437555;0.0213181613932391;0.013523932194376672;1.1289240576029449e-07;4.8856332017121485e-08;2.6576876084553354e-05;1.159972198646507;;;
c1f0a53f2b472b7d13960a4bcb6440c9;GLO;SSP5-Base-2040;c1f0a53f2b472b7d13960a4bcb6440c9;market for cadmium, semiconductor-grade;cadmium, semiconductor-grade;kilogram;2.4737384341133115;0.012073619035986825;0.08791132294126575;1.5517339830128424e-07;3.243181361032579e-08;4.584379573362454e-05;0.4360642776311298;;;
c9ac9c259c64ccbb591a55ffc083ac0f;RoW;SSP5-Base-2040;c9ac9c259c64ccbb591a55ffc083ac0f;market for chloroacetic acid;chloroacetic acid;kilogram;1.3225188433754718;0.006455690731266993;0.0031028698629805207;3.763877241081494e-08;9.238873675082839e-09;4.504178273932497e-06;0.3134646142857878;;;
0979902c93fc50c6252a6de51c7c5fa1;GLO;SSP5-Base-2040;0979902c93fc50c6252a6de51c7c5fa1;market for aircraft, dedicated freight, short haul;aircraft, dedicated freight, short haul;unit;1595506.9817169155;7222.450713586748;72542.83036751713;0.051689067644927755;0.032620959793702504;16.619267586437083;2736561.588171098;;;
b2f81376697c49aa3d87bc10e44e1f47;GLO;SSP5-Base-2040;b2f81376697c49aa3d87bc10e44e1f47;market for sodium;sodium;kilogram;1.7395656151807835;0.02810535825165022;0.001999540842999482;4.28293054592441e-08;7.473989263971026e-09;3.815862819729546e-06;0.23178307350306554;;;
3417e68b559f959ee49e5512abb50846;GLO;SSP5-Base-2040;3417e68b559f959ee49e5512abb50846;market for palm date, conditioned and dried, organic;palm date, conditioned and dried, organic;kilogram;0.8076767780625363;0.004853337396033746;0.002293042257239052;8.68370746839455e-09;2.1372576387400447e-08;4.356004301339453e-06;0.05880552286048173;;;
fc451297f16340ab82bf2236e60959db;World;SSP5-Base-2040;fc451297f16340ab82bf2236e60959db;market for hydrogen, gaseous;hydrogen, gaseous;kilogram;1.1661589486391497;0.02470172365943609;0.008390619633901012;3.5394109642879026e-08;4.73990647651477e-08;1.8321363868075244e-05;1.2059238942277175;;{'fossil CO2 per kg fuel': 0.0, 'non-fossil CO2 per kg fuel': 0.0, 'lower heating value': 119.99999999999997};
da0aef15e575e0900e7eee0297941ba9;GLO;SSP5-Base-2040;da0aef15e575e0900e7eee0297941ba9;market for lead concentrate;lead concentrate;kilogram;0.3380195290809475;0.04943077144638044;0.008426900431982989;7.477210700211365e-09;6.631635516819087e-09;1.882130250936582e-05;0.1507295450041399;;;
22db46f6ba1211c058e4da0ac386d3e7;GLO;SSP5-Base-2040;22db46f6ba1211c058e4da0ac386d3e7;market for polyethylene, high density, granulate;polyethylene, high density, granulate;kilogram;0.7044092743163183;0.058943430601605985;0.01169748013371631;1.0153766828497303e-08;8.673948810175537e-09;3.8799703693532675e-06;0.6546004772858844;;;
fbb0f24cb8a09b37b43d853dea138347;GLO;SSP5-Base-2040;fbb0f24cb8a09b37b43d853dea138347;market for lead;lead;kilogram;0.6908705821600489;0.03468758446848108;0.008515452242956148;1.5399965661622032e-08;1.2351355058104169e-08;2.2682709490511068e-05;0.15466606394229232;;;
cf67afad8b0a055ef36b0f0e2a41eb09;RoW;SSP5-Base-2040;cf67afad8b0a055ef36b0f0e2a41eb09;market for 2-butanol;2-butanol;kilogram;0.6127825195814893;0.003881516346642744;0.00981250342857395;8.198149829629616e-09;1.8697323998837152e-08;8.36525409944973e-06;0.7760397724197593;;;
14d101d34f42188d4b78945f55579c0f;GLO;SSP5-Base-2040;14d101d34f42188d4b78945f55579c0f;market for uranium ore, as U;uranium ore, as U;kilogram;2.5042451536156243;0.021811222412675087;0.05478090243912706;2.704059781086438e-08;1.9095485736585313e-07;0.000108572340146252;9.270493532622258;;;
85e0369591f9007f1380c2d4a944fe6f;RoW;SSP5-Base-2040;85e0369591f9007f1380c2d4a944fe6f;market for phosgene, liquid;phosgene, liquid;kilogram;0.922022118531888;0.005674802777454852;0.001946283847004956;3.7227394606769365e-08;7.247374805255045e-09;3.5256093659058e-06;0.19841077097917276;;;
1e0c92ec6f6b2ce9c2e18d118fd8e3c6;RoW;SSP5-Base-2040;1e0c92ec6f6b2ce9c2e18d118fd8e3c6;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram;4.915132277136321;0.002213918754087894;0.0023214086491729676;1.8829774252007212e-07;2.9678477204647586e-08;1.3449713643459015e-05;0.24488541076614062;;;
30e6f0cb8e8bb4a3f4af5b5ad885f89a;GLO;SSP5-Base-2040;30e6f0cb8e8bb4a3f4af5b5ad885f89a;market for ethylamine;ethylamine;kilogram;1.1862543775730767;0.04528923182973671;0.007320868175110725;1.2989681025779557e-08;1.5737117245269502e-08;6.964586297481628e-06;0.5922578183725047;;;
9fda4cfc1ae56b872cadfa2aa449f078;GLO;SSP5-Base-2040;9fda4cfc1ae56b872cadfa2aa449f078;market for wheat flour mix;wheat flour mix;kilogram;0.7720686420932955;0.01609107897802613;0.0014889529064145294;5.710968387440241e-09;3.2618657962464694e-08;3.5449129507946184e-06;0.06229766397535702;;;
957c7cd32850cbf34c485588bb417f6c;RoW;SSP5-Base-2040;957c7cd32850cbf34c485588bb417f6c;market for hydrogen, liquid;hydrogen, liquid;kilogram;0.37217501606479175;0.004675214007670354;0.006407339575381628;1.285272027869744e-08;8.115832163807393e-09;3.443239465372684e-06;0.6410733539038518;;;
753c904a213f77df6c3a123d11c89562;GLO;SSP5-Base-2040;753c904a213f77df6c3a123d11c89562;market for dishwasher;dishwasher;unit;185.83151943890044;2.463672734072158;0.5927946170511095;1.2992774385676951e-06;1.0374548928304024e-06;0.0009668382557127467;15.637579652785883;;;
39446307b96eab3be38171d3c6996d0c;GLO;SSP5-Base-2040;39446307b96eab3be38171d3c6996d0c;market for 2-methyl-1-butanol;2-methyl-1-butanol;kilogram;0.6969775250765922;0.0014996868430468997;0.008421882389702727;3.870643470212386e-08;2.0936021317787852e-08;9.500535728851847e-06;0.7298886011416741;;;
737f74d05941be64671fa94914f0c9ff;GLO;SSP5-Base-2040;737f74d05941be64671fa94914f0c9ff;market for arsine;arsine;kilogram;4.272806544902245;0.026335518603869047;0.4572660229788571;1.3285054477976108e-07;2.928451981026917e-08;3.7157575370582095e-05;0.5177539828097499;;;
6c31cc8ee2de328bdad350223ea1778e;GLO;SSP5-Base-2040;6c31cc8ee2de328bdad350223ea1778e;market for building, multi-storey;building, multi-storey;cubic meter;3317.8699273264265;0.8704419799201369;0.46147186715206306;3.285943927116508e-06;3.2965843454073464e-06;0.002453259502794078;23.202105943680507;;;
27980de7957e679dff114e42e91b340b;GLO;SSP5-Base-2040;27980de7957e679dff114e42e91b340b;market for methyl iodide;methyl iodide;kilogram;1.6349401755462485;0.007286031979485926;0.005549417108083509;4.918200940951052e-08;5.3162081081369035e-08;1.7357332336008532e-05;2.192747538829611;;;
a7026b77c1d6ae96f99b82ec32be7612;GLO;SSP5-Base-2040;a7026b77c1d6ae96f99b82ec32be7612;market for explosive, tovex;explosive, tovex;kilogram;1.9984667317887839;0.01941786303029426;0.0035252653943775346;2.2707292288853177e-08;1.767491910552373e-08;8.70489554784415e-06;0.2347019422386164;;;
7e43f3fba4352885296e272d3720aae1;GLO;SSP5-Base-2040;7e43f3fba4352885296e272d3720aae1;market for generator, mini CHP plant;generator, mini CHP plant;unit;33.57160850698764;0.24111460871031581;0.0664566712213653;7.502653277725011e-07;6.593992359954329e-07;0.0006096732452618294;5.582578520398203;;;
ef7cbf15acc1429268635955de825e54;GLO;SSP5-Base-2040;ef7cbf15acc1429268635955de825e54;market for [thio]carbamate-compound;[thio]carbamate-compound;kilogram;5.004292410170895;0.02405660335331095;0.013027851947683116;1.2327281348633887e-07;4.650528282471063e-08;2.2341106998524998e-05;1.2736559371414944;;;
d7c279bf726f3a5b8df611c3193c5761;RoW;SSP5-Base-2040;d7c279bf726f3a5b8df611c3193c5761;market for supplementary cementitious materials;supplementary cementitious materials;kilogram;0.04401224924625606;0.00010876734020472795;6.432004460678824e-05;1.3619836360017992e-10;9.560718187165695e-11;5.279171189641314e-08;0.00297142088675716;;;
d1209a1c88bfcdc9fcb8f31c487f0b3d;GLO;SSP5-Base-2040;d1209a1c88bfcdc9fcb8f31c487f0b3d;market for rare earth carbonate concentrate;rare earth carbonate concentrate;kilogram;12.480511788844057;2.23742564065776;0.0732650252539298;1.9987935155632567e-07;2.49205573010091e-07;9.193388542475565e-05;7.619385669216192;;;
6c4431bcd798012add1f8a3d6b6cbf2b;RoW;SSP5-Base-2040;6c4431bcd798012add1f8a3d6b6cbf2b;market for lightweight concrete block, expanded clay;lightweight concrete block, expanded clay;kilogram;0.2277300259395712;0.0006202755562714465;0.00042438895657436463;1.3478806827826323e-09;2.319419786218615e-09;1.1537483802927352e-06;0.020364429220318968;;;
02b8255b30841e6c8016ee8fce101c05;RoW;SSP5-Base-2040;02b8255b30841e6c8016ee8fce101c05;market for dimethyl sulfate;dimethyl sulfate;kilogram;1.0600297652516053;0.001669076635698435;0.0024763609568037967;1.5134014243431637e-08;7.978427961919819e-09;5.371729971193868e-06;0.21632299103654093;;;
80921e923f62c4d857b7372a56b87254;GLO;SSP5-Base-2040;80921e923f62c4d857b7372a56b87254;market for fish oil, from anchovy;fish oil, from anchovy;kilogram;1.1683367804968077;0.002896229523803832;0.0033414422297767844;3.5325294210533495e-09;8.319758114411043e-09;4.252126727127285e-06;0.15201739891653704;;;
85ff58c6c570baf0897d4b7fe78387bb;GLO;SSP5-Base-2040;85ff58c6c570baf0897d4b7fe78387bb;market for rare earth tailings, from bastnaesite and monazite ore;rare earth tailings, from bastnaesite and monazite ore;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[{'description': 'distance', 'id': '9ce37bfe-cefc-4b71-af7b-feb870b5f8b9', 'unit': 'kilometer', 'comment': 'Average distance of transportation of gravel to concrete block factories in Brazil, based on a sample of 33 factories. This distance was considered representative of gravel transportation for construction activities in Brazil.', 'amount': 23.8, 'uncertainty type': 0, 'loc': 23.8, 'name': 'distance'}, {'description': 'fraction_01', 'id': '785415a1-4edd-4d52-8c0f-5f3ee2389204', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size > 32t', 'amount': 0.2816, 'uncertainty type': 0, 'loc': 0.2816, 'name': 'fraction_01'}, {'description': 'fraction_02', 'id': 'e6c5b1c8-fbcc-4aa1-a390-c6471de8009b', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size 16-32t', 'amount': 0.5867, 'uncertainty type': 0, 'loc': 0.5867, 'name': 'fraction_02'}, {'description': 'fraction_03', 'id': 'f5528906-3a7d-4fae-b24a-82962829b2c6', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size 7.5-16t\n', 'amount': 0.1264, 'uncertainty type': 0, 'loc': 0.1264, 'name': 'fraction_03'}, {'description': 'fraction_04', 'id': 'f0c2e830-1bb4-4c92-81ba-18e1244497a2', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size 3.5-7.5t', 'amount': 0.0054, 'uncertainty type': 0, 'loc': 0.0054, 'name': 'fraction_04'}];;
