location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;log parameters;emptied;activity type
RoW;ecoinvent-3.9.1-cutoff;3e94674bc41b5e4877d067971c70ab68;market for propylene;propylene;kilogram;0.0083842126873494;4.770597577034949e-11;5.426701361301116e-09;2.205213025650084e-06;0.6103926493438177;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;5099d24dacce1dac269899adf4665e28;market for cyclic N-compound;cyclic N-compound;kilogram;0.0163624381306452;4.997083304958961e-07;7.38050340762875e-08;3.7785114972866295e-05;1.922289323917264;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;cff38930bb53b5d58a2244f27ef7655f;market for ascorbic acid;ascorbic acid;kilogram;0.003677814141078;1.4555111953951378e-07;2.282758541487602e-08;1.0744762465086291e-05;0.2808575305247944;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;82bcd67307aa7d775b264e32dd185e3d;market for whey;whey;kilogram;0.0001201687505946;1.6095156398859767e-09;6.376930574006042e-09;3.181410710750526e-07;0.0065813481487404;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;835f309b284dc03fdd9dcd2166b2523a;market for exhaust air roof hood, steel, DN 400;exhaust air roof hood, steel, DN 400;unit;0.303773510068846;1.3409798691659067e-06;3.366719750560554e-07;0.0003047041875363;6.787761964554743;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;18be3c05a471b6752fdf3a05b3246a31;market for sawnwood, board, hardwood, dried (u=20%), planed;sawnwood, board, hardwood, dried (u=20%), planed;cubic meter;0.3484195565307547;2.6018525511438816e-06;8.282883079655795e-06;0.0004243283731497;10.551782594617906;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;7fa98cbbd34271e6b4248401793d6709;market for sawnwood, board, hardwood, raw, dried (u=10%);sawnwood, board, hardwood, raw, dried (u=10%);cubic meter;0.3269732986387165;2.317166255436317e-06;8.226211007008203e-06;0.0004902657712205;9.66942839420727;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;bc62c5330286e6df8bfbcf7d03502b2c;market for NMC811 oxide;NMC811 oxide;kilogram;1.4359254753805302;2.489314088704815e-06;1.325762440402411e-07;9.262261912553728e-05;5.379385539046183;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;8384c93d32ba8af571a4458aa4d0ab0d;market for spent activated carbon, granular;spent activated carbon, granular;kilogram;8.81929081594302e-05;3.0219762005599697e-10;2.0047872234838318e-10;9.052638362161993e-08;0.0050518434666426;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;e12a4ef05c574fbfe5bbebc37120c754;market for printed wiring board, through-hole mounted, unspecified, Pb free;printed wiring board, through-hole mounted, unspecified, Pb free;kilogram;0.9537495607129632;3.926924193509275e-06;4.310413257696208e-07;0.0003440266944917;5.033798618133753;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;0ca4b03b041b33cef8697c3ee132fd79;market for oil power plant, 500MW;oil power plant, 500MW;unit;430436.0033664836;2.090737484530292;0.964133745058703;811.7322947254181;16247847.032755276;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4772963a051cef17d7ca63c64215cdf3;market for potassium chloride sludge;potassium chloride sludge;kilogram;1.4908930545893096e-06;4.663163829975693e-12;3.649805769323625e-12;1.5622756774900595e-09;0.0001048659991521;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;9864ce2172e511f3ed194ce8a75b9022;market for dioctyl adipate;dioctyl adipate;kilogram;0.0101169106004079;7.410347648656265e-08;2.459472860426427e-08;1.15993186794609e-05;0.7451039455046993;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;02b09b70496df18e9d6274438fc679f7;market for rye grain;rye grain;kilogram;0.0013665717423822;1.2917946448445066e-08;2.6589484638806573e-08;2.3396502891878213e-06;0.0622250782868647;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;b0fe90dfa0487837feec930bd6c9fcd7;market for diode, auxilliaries and energy use;diode, auxilliaries and energy use;kilogram;0.5543315862704988;1.4481780846241096e-05;1.1674682173037857e-06;0.0006528772971103;15.748734779384318;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;ffcaa146be28caec479e80630f82994c;market for chemical, organic;chemical, organic;kilogram;0.0078067427627726;3.0871533804906935e-08;8.393817389769409e-09;4.109381523204434e-06;0.4932272461852675;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;283a2ea82c95f298fdd79f029c043bd4;market for anthranilic acid;anthranilic acid;kilogram;0.0090157810902566;8.719148285864974e-08;2.7893875139557964e-08;1.2585555788062195e-05;0.8067286601498982;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;b9e23828f3d0c74c551c7edc66e71379;market for potato, organic;potato, organic;kilogram;0.0006358461570968;2.551593074938636e-09;6.4172085399556624e-09;8.768652892831235e-07;0.023914540878159;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;14e0227e764a4a098e5fd34525ccaf3f;market for hot water tank, 600l;hot water tank, 600l;unit;1.0155362860796155;2.1382357061172373e-05;4.2725197241764735e-06;0.0057344684220477;81.64738710774293;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;1aa574ee296a2d786cf75b2e24c33f25;market for mobile cable yarder, truck-mounted, incl. processor;mobile cable yarder, truck-mounted, incl. processor;unit;605.3389605076698;0.0061752808936364;0.0008640158626102;1.003371639936388;17416.0077211933;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;02be5225269656c23401a6c824af1cfb;market for cement cast plaster floor;cement cast plaster floor;kilogram;0.0001663165840138;1.1939718002098935e-09;9.216448015373971e-10;3.688395970864221e-07;0.0089392372914829;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;aebc8c6782d3f8c3fc83d0a512ad38f0;market for pitch despergents, in paper production;pitch despergents, in paper production;kilogram;0.0005375035955705;1.0209174238665108e-08;6.205456055744706e-09;3.670374785862743e-06;0.2823575852001642;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;a44812cf30b7ee87658605fe10086c35;market for maize starch;maize starch;kilogram;0.0017063294177413;2.249893914505043e-08;1.0828138642214604e-08;3.503391390862433e-06;0.0917086536363327;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;461b8632da46daefbb306fa8a317e3c5;market for tomato, fresh grade;tomato, fresh grade;kilogram;0.0021872204235372;7.135683385348959e-09;3.911449546827917e-09;1.6903976624308231e-06;0.0522873421818905;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;3c0b67841df7eeb08912c4c8173ce9c2;market for lightweight concrete block, pumice;lightweight concrete block, pumice;kilogram;0.0002509451381503;1.8730867101857837e-09;1.1394819887670146e-09;4.797354835754012e-07;0.0154317372074411;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;938a376b236e5cda14feeecfe289a875;market for tube insulation, elastomere;tube insulation, elastomere;kilogram;0.0169273817216927;1.904713058167567e-07;2.420375136933858e-08;1.3869413986204188e-05;0.8563434609188815;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;7902ddf31516846c0f5cf42030d8f244;market for receiver system, solar tower power plant, 20 MW;receiver system, solar tower power plant, 20 MW;unit;106809.02909646816;0.2332333447646014;0.0658041255193198;59.809343495896144;778076.2589754032;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;3effb0fdec696b32690e468a442a0f90;market for weaned heifers, live weight;weaned heifers, live weight;kilogram;0.0019475156013103;1.023198034342978e-08;4.559692825547645e-07;0.000520816462034;0.0901158798234593;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;6beb8d0575009784157b612aae80a346;market for phosphorus trichloride;phosphorus trichloride;kilogram;0.0036512203419829;3.213546880552283e-07;3.1252676140277866e-08;1.2553960947272675e-05;0.3560885790967846;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;65558068053a6b90002c0bd52fbb898c;market for cocoa bean;cocoa bean;kilogram;0.0036042518304026;2.564996330489815e-08;3.134003121869404e-07;3.744973634325426e-05;0.1408282480542869;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;8a893e1628f163b629bbadda4ad92902;market for dioxane;dioxane;kilogram;0.0095605167976453;1.0585901640590309e-07;2.1601343759561466e-08;1.1266050114829148e-05;0.7324830610378649;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;d9981600f5a79daff3b6f8df332ee68a;market for barley seed, for sowing;barley seed, for sowing;kilogram;0.0008960153632841;7.023584210709082e-09;1.8995805963256374e-08;1.8393507467385208e-06;0.0358417963681133;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;78f6ebb607107c9c769e89142149c92a;market for hydropower plant, reservoir, non-alpine regions;hydropower plant, reservoir, non-alpine regions;unit;21171611.533198707;339.04233191076344;67.91614853676569;49870.51933001831;1021924138.7667077;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;c3b925989546c0cfacc4de7771eb9068;market for 2,4-dichlorophenol;2,4-dichlorophenol;kilogram;0.0079288599648998;1.7388763008729877e-07;1.7770378219401274e-08;9.653543847541027e-06;0.6063552459543433;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;89228ef0c848f289ebaab135ca2524a2;market for aluminium removed by turning, primarily dressing, computer numerical controlled;aluminium removed by turning, primarily dressing, computer numerical controlled;kilogram;0.4511175399941308;3.404232345602679e-07;7.162635961246312e-08;4.657691507269716e-05;0.6835944662971016;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;89834bea4e77c7c027cf002361948441;market for sodium pyrophosphate;sodium pyrophosphate;kilogram;0.0090762419219725;5.5819412041230114e-08;1.7050694829276814e-08;1.2307890512471818e-05;0.150338034946634;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;96d310d2699ddfed1f3b146506c0141a;market for dicyclopentadiene based unsaturated polyester resin;dicyclopentadiene based unsaturated polyester resin;kilogram;0.0088195354534295;4.1705398423814176e-08;1.2201984949424928e-08;5.894250843294036e-06;0.6886800288757544;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4537fa8ee7e18b21c571c30954ef90c2;market for potassium permanganate;potassium permanganate;kilogram;0.0022353708181503;9.4563510415529e-08;8.719152707236432e-09;4.837379366781762e-06;0.1379248818200928;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;848336823f7b6161cc7b39fff729c3ab;market for methylchloride;methylchloride;kilogram;0.0033478292448768;4.942798201076254e-10;1.484828181504466e-08;7.469068583816151e-06;0.3041084244598184;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;66ccd8d909f5a4bd880c84ffa7c5c549;market for particleboard, uncoated;particleboard, uncoated;cubic meter;0.7978865934461705;7.795419039450126e-06;5.187766447434935e-06;0.0016143061150071;41.836896752293086;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4ad0d1c39071582c4f0126a465493e35;market for holmium oxide;holmium oxide;kilogram;19.448005427188345;0.0016886837787389;2.5342921455930245e-06;0.0010938039780893;67.5442957963926;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;d7c279bf726f3a5b8df611c3193c5761;market for supplementary cementitious materials;supplementary cementitious materials;kilogram;5.876073535929743e-05;3.3058797472279546e-10;1.0238564611114499e-10;5.962161951277893e-08;0.0030980132315841;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;6b577a395db0a07d29e13b866abeecbe;market for heat and power co-generation unit, 50kW electrical, components for heat only;heat and power co-generation unit, 50kW electrical, components for heat only;unit;12.055368567116023;0.0002178943084814;3.994672250652528e-05;0.0371652540395553;829.4474644449476;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;3fab21eed5e555b78c82464739676d23;market for propanal;propanal;kilogram;0.0072490630507105;9.43929905661262e-08;2.158901280092984e-08;1.1254417569652244e-05;0.6452917415213048;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;9e1ea123cafede6854349be65d2d8f1f;market for carboxymethyl cellulose, powder;carboxymethyl cellulose, powder;kilogram;0.0040392236031839;1.7801379438263069e-07;2.7188226868251977e-08;1.1156212700575158e-05;0.4228666422495789;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;1bc863a377c63072694d33d69f9fd94f;market for tin concentrate;tin concentrate;kilogram;0.0073502832033133;2.069738237689892e-07;3.4777499540827133e-08;9.4908544498375e-05;1.1976586383303094;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;67e0a2358d9b6d3e033618154a538645;market for printed paper, offset;printed paper, offset;kilogram;0.0061876210525811;7.938274821327501e-08;3.457455655347493e-08;1.0313164405656894e-05;0.6579826163871387;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;574c4a367f0fd183345b478a529e20e6;market for para-phenylene diamine;para-phenylene diamine;kilogram;0.0580772933085013;2.0551770387821417e-07;4.111772750323081e-08;2.173009781334293e-05;1.15068300571518;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;bffc4169632245b14852bead436245c4;market for sawnwood, lath, softwood, raw, dried (u=20%);sawnwood, lath, softwood, raw, dried (u=20%);cubic meter;0.3280953416178849;9.616292396837988e-07;8.739683173750615e-06;0.0001565576913011;6.8575378904873165;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;dd6080dffcde415824d686fdfcfa0423;market for train, passenger, regional;train, passenger, regional;unit;674.2842265768256;0.0137483730946582;0.0040845933618163;3.646458356483932;55624.37960826374;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;b5cd957c48b0459347485bb2961acd35;market for boric acid, anhydrous, powder;boric acid, anhydrous, powder;kilogram;0.0033927520479456;3.75880307160414e-08;1.0320709322658166e-08;7.108043526305137e-06;0.1456558856188352;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;8d79fa540c2e49f0c73497a55a0df294;market for compact fluorescent lamp;compact fluorescent lamp;unit;0.0198105834311878;2.0830335944641039e-07;2.6107528180010383e-08;2.2240445787112035e-05;0.2658544438291758;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;e495b85a7516ed20273027cd2e3804fe;market for cross-laminated timber;cross-laminated timber;cubic meter;1.4687429496665048;5.203233672739216e-06;2.1198818136373243e-05;0.0008416262217204;21.791585442553096;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;0644fb7666ecd032c5409733682f38a4;market for wood chips and particles, willow;wood chips and particles, willow;kilogram;0.0001937312053797;6.558423903965827e-10;6.264694510289717e-09;1.225946910768151e-07;0.0071564140940125;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;5ff5f74dec6a3b067e27e37becc449c2;market for natural stone plate, cut;natural stone plate, cut;kilogram;0.0010679741563921;2.708901049923617e-08;2.353253794166781e-09;4.844043948757178e-06;0.0344830049812927;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;1d95a9865e5ecb049eb64f6823865078;market for monoethanolamine;monoethanolamine;kilogram;0.0066107397361102;8.630875460204566e-08;1.2924041392737968e-08;6.274937519068318e-06;0.5197431278830196;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;7fd695d68b59a13513e5901c32473db1;market for rape meal;rape meal;kilogram;0.0006003032009864;6.741930398605727e-09;1.6999746074639774e-08;1.954583712700043e-06;0.0250928067825004;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;077395d23d3dc7d266b094eb0f53d1bb;market for bagasse, from sugarcane;bagasse, from sugarcane;kilogram;2.6868943838721e-05;1.204522853086378e-10;5.576925596901614e-10;1.3251741012885666e-07;0.0009631593768048;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4759ac630b8982975b11cf4d2d210a04;market for dried roughage store, air dried, solar;dried roughage store, air dried, solar;cubic meter;0.2344589741058331;1.9445380849230222e-06;1.9370720174308976e-06;0.0007494876161367;8.589865789605572;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;5cbb6dacbf67a3f01efe5f8e91bfc123;market for cheese, from cow milk, fresh, unripened;cheese, from cow milk, fresh, unripened;kilogram;0.0106898316260081;1.493008285080422e-07;5.991653277508718e-07;2.9329456807893395e-05;0.5813550248447452;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;f7246260eab45ab3c87506e982b1e3e8;market for isophthalic acid based unsaturated polyester resin;isophthalic acid based unsaturated polyester resin;kilogram;0.0091640189465453;7.9249286407971e-08;1.6434873224651452e-08;8.35048936852535e-06;0.709407632392021;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;c9820348d16044596fdc0481d548c3d2;market for wood preservative, creosote;wood preservative, creosote;kilogram;0.000776186576537;1.198223762591943e-08;7.154718861924971e-09;4.763766997680176e-06;0.1026420369393165;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;94b54096b004e0e7df8227ebfdf12746;market for cement, CEM III/C;cement, CEM III/C;kilogram;0.0002467224815103;5.752667183489137e-09;1.532120144267271e-09;7.726633347212445e-07;0.0197607097841261;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;f8229498ca1b36c8079d2364e35667cb;market for nitrate salts, for solar power application;nitrate salts, for solar power application;kilogram;0.1539355562673225;3.864358274765989e-09;3.720987663672644e-09;1.5437733421870926e-06;0.0731612162813792;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;869a2f2a8903e1426b70cbea55ba10ab;market for sulfite pulp, bleached;sulfite pulp, bleached;kilogram;0.0009168283924663;2.8610601539677443e-08;1.800944746685308e-08;4.844971515755311e-06;0.0671587341466794;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;a17f336fa9bc25d62d4ae9f810172567;market for potassium nitrate, industrial grade;potassium nitrate, industrial grade;kilogram;0.0004844006679479;4.6947593947241555e-09;8.497857695485864e-09;1.4867134978641473e-06;0.0579328489076847;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;a03240f00abd5de5a640f23522fd1aa0;market for furnace, logs, average storage area, 6kW;furnace, logs, average storage area, 6kW;unit;0.5299501285752866;9.957640858364133e-06;2.1140343650296e-06;0.0020065742723788;33.613694901631895;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;0e497789afa7bc7f803c52dd6fa72925;market for sugar beet seed, for sowing;sugar beet seed, for sowing;kilogram;0.0040858962003356;4.128033971616332e-08;5.3681880334579766e-08;1.0407131704100912e-05;0.1848006491779835;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;3f1aa7dc31077a0e5b8e059391b89893;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;unit;43.48007591916972;0.0002240594048489;5.346434091389325e-05;0.0395705290016692;975.2580322714985;;;;market activity
