;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
93786c6e6d7d4e5b33c03196db86a2f0;GLO;SSP5-Base-2040;93786c6e6d7d4e5b33c03196db86a2f0;market for coffee, green bean;coffee, green bean;kilogram;18.13693773113474;0.004539798769473998;0.00740741112257292;1.539794654201698e-08;1.1188943398307557e-07;2.1835721143128357e-05;0.28530957998699913;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.\n\nThe time the reefer is in operation is calculated using different average speed of all the different modes of transport (train, lorry, ship, etc.). This parameter presents an additional time during which the reefer is in operation, but is not being transported; the time when the reefer is being transfered from one type of transport to another. ', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
e64c6f3349808096d48837d8ba8ffe78;GLO;SSP5-Base-2040;e64c6f3349808096d48837d8ba8ffe78;market for heptane;heptane;kilogram;0.4464762420812907;0.0005247458361011786;0.004296268790780844;3.2332703111275682e-09;4.335438148391799e-09;1.9005646275988756e-06;0.45823655250881706;;;
153c7eafa83a83f8d01d8b3a725afd09;GLO;SSP5-Base-2040;153c7eafa83a83f8d01d8b3a725afd09;market for small pelagic fish, fresh;small pelagic fish, fresh;kilogram;0.6774315249397763;0.0007683184844812818;0.010029720245576277;1.7233042551793312e-09;1.618816789102449e-08;7.944366016143415e-06;0.22987225940770306;;;
d5d9a37439be90404fe4edc571a7d9af;RoW;SSP5-Base-2040;d5d9a37439be90404fe4edc571a7d9af;market for concrete block;concrete block;kilogram;0.2826370820517273;0.00022918560180270825;0.00030267098298875246;5.76299409408494e-10;6.675142698813843e-10;3.042999343135133e-07;0.009369382508821907;;;
c9ac9c259c64ccbb591a55ffc083ac0f;RoW;SSP5-Base-2040;c9ac9c259c64ccbb591a55ffc083ac0f;market for chloroacetic acid;chloroacetic acid;kilogram;1.3225188433754718;0.006455690731266993;0.0031028698629805207;3.763877241081494e-08;9.238873675082839e-09;4.504178273932497e-06;0.3134646142857878;;;
0f7a272b0ebd0436df0e81e72fcbae66;GLO;SSP5-Base-2040;0f7a272b0ebd0436df0e81e72fcbae66;market for building, upmarket hotel;building, upmarket hotel;unit;167563925.2616391;25442.754280016205;18912.096480064945;0.025096287254209176;0.03411993703087935;13.117286763255258;443478.4215435794;;;
8848f572012d8739a43fbfbfb79f9a58;GLO;SSP5-Base-2040;8848f572012d8739a43fbfbfb79f9a58;market for motor scooter, 50 cubic cm engine;motor scooter, 50 cubic cm engine;unit;322.83769398907214;2.91243675257234;1.529305684966505;4.375882141912014e-06;1.9504022434005765e-06;0.002095358308087647;45.12639038100848;;;
4ccc5f6d91c28ea32355fdbd29bac2da;GLO;SSP5-Base-2040;4ccc5f6d91c28ea32355fdbd29bac2da;market for maize grain, organic;maize grain, organic;kilogram;0.20024338101634842;0.00018291143418927496;0.000619997066679932;1.1394562077981254e-09;1.8550724291767202e-08;2.4405313614259834e-06;0.019369573331898936;;;
00a3f23c2a7974de40b339a016d4d2b6;RoW;SSP5-Base-2040;00a3f23c2a7974de40b339a016d4d2b6;market for concrete, 20MPa;concrete, 20MPa;cubic meter;308.7149820845142;0.2481289653285927;0.295582346588324;7.437939577913591e-07;1.0111882348564943e-06;0.00041988963649908554;12.897950019548153;;;
4623053f3e0de0c418e23d853af8730b;GLO;SSP5-Base-2040;4623053f3e0de0c418e23d853af8730b;market for trout feed, 42% protein;trout feed, 42% protein;kilogram;0.6253913240883429;0.00701187939507195;0.0013008039791354334;3.631844216848591e-09;1.5631112000202304e-08;2.790383686948583e-06;0.05855440570623681;;;
a16f3c33c4b9a95ae6254ebe3bd4e45c;GLO;SSP5-Base-2040;a16f3c33c4b9a95ae6254ebe3bd4e45c;market for anthraquinone;anthraquinone;kilogram;0.14135981564102612;8.568490098596926e-05;0.0001824054179082407;2.756931696489886e-10;1.0573372085494797e-07;0.0004828055206811456;1.769393560482853;;;
0b39e4df490b36a711590c86b6250e1d;GLO;SSP5-Base-2040;0b39e4df490b36a711590c86b6250e1d;market for 1-naphthylacetic acid;1-naphthylacetic acid;kilogram;1.7930342121434952;0.012373961429282782;0.008666204542491694;4.685828756094762e-08;1.5254509710033288e-08;7.454810621699173e-06;0.6145641480643896;;;
e76a52ecf45f7c635de6b7f78afbe562;GLO;SSP5-Base-2040;e76a52ecf45f7c635de6b7f78afbe562;market for copper concentrate, sulfide ore;copper concentrate, sulfide ore;kilogram;1.6196932291063755;0.006799759763197709;0.0020481566297643203;2.7204322100124658e-08;2.4872906699467582e-08;2.5800100307070677e-05;0.21424043832499784;;;
cd0f7d529a724d3e61a0c405bdded582;GLO;SSP5-Base-2040;cd0f7d529a724d3e61a0c405bdded582;market for ventilation system, central, 1 x 720 m3/h, polyethylene ducts, with earth tube heat exchanger;ventilation system, central, 1 x 720 m3/h, polyethylene ducts, with earth tube heat exchanger;unit;14297.67389304817;49.24606483316846;34.38565502286106;6.048607975470592e-05;3.987389736186801e-05;0.029554968179718238;814.8643560614735;;;
79bd3d97d2026a82ab122212b6f0151c;GLO;SSP5-Base-2040;79bd3d97d2026a82ab122212b6f0151c;market for aluminium removed by turning, primarily roughing, conventional;aluminium removed by turning, primarily roughing, conventional;kilogram;8.986444279832384;0.1773989995789066;0.44474403124907463;1.424009309629907e-07;4.434012493576486e-08;2.9084451147614717e-05;0.49854437390356066;;;
b97250cea52d4c3bd649d59e9141a6fc;RoW;SSP5-Base-2040;b97250cea52d4c3bd649d59e9141a6fc;market for sawlog and veneer log, paraná pine, measured as solid wood under bark;sawlog and veneer log, paraná pine, measured as solid wood under bark;cubic meter;121.7604442734735;0.20973792318927426;1.4036516052298196;3.218881517815331e-07;2.0824853781443157e-05;0.0035372857469812098;25.49665474253289;;;
fb6339d0fe2d22a9fa4d59817b5528df;RoW;SSP5-Base-2040;fb6339d0fe2d22a9fa4d59817b5528df;market for calcium chloride;calcium chloride;kilogram;1.2712738742774303;0.000564624101560341;0.0007236168441435162;5.043637461380746e-09;4.37390931991935e-09;2.4078608125578453e-06;0.03987345262080014;;;
2f7f69a1f67ab51def901d9e4635fee5;GLO;SSP5-Base-2040;2f7f69a1f67ab51def901d9e4635fee5;market for heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, common components, heat+electricity;heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, common components, heat+electricity;unit;140453.17691271938;353.37014773128533;70.52791839331704;0.00031097559313858047;0.00023385648309605703;0.2702074600500522;5759.184402050937;;;
326c6c87b737f685fe19c80ac69cceb5;RoW;SSP5-Base-2040;326c6c87b737f685fe19c80ac69cceb5;market for woven bamboo mat;woven bamboo mat;kilogram;1.6125254343340507;0.0006024701466636792;0.0005750418596231048;8.993015457112114e-09;6.467529101593883e-09;2.1553308784285393e-06;0.03048073291714191;;;
332b08ae55f82bc8af3367ada48e4b8d;RoW;SSP5-Base-2040;332b08ae55f82bc8af3367ada48e4b8d;market for argon, liquid;argon, liquid;kilogram;0.25040476642372916;0.0006050369259942591;0.00068874469833762;5.566152967131686e-08;6.830199382024652e-09;3.072542914552728e-06;0.07774064040507589;;;
37933bff8a6a74f80722bc511cc8e7ea;GLO;SSP5-Base-2040;37933bff8a6a74f80722bc511cc8e7ea;market for isopropylamine;isopropylamine;kilogram;1.168755400078397;0.0013192189305266532;0.009143095429135786;1.7761337123265933e-08;1.6344142882361682e-08;7.380206385722138e-06;0.7239331593949603;;;
8ce68e5f71f8f8c5dc50edb913e9cea1;GLO;SSP5-Base-2040;8ce68e5f71f8f8c5dc50edb913e9cea1;market for potato starch;potato starch;kilogram;4.346670536860858;0.018713500951194992;0.0031451818062525694;9.345356826504956e-09;2.6194818976483645e-08;6.008443232187651e-06;0.12631607988853044;;;
b075578436e203f643453e16d673fea7;RoW;SSP5-Base-2040;b075578436e203f643453e16d673fea7;market for nickel concentrate, 7% Ni;nickel concentrate, 7% Ni;kilogram;0.37497705691628613;0.011835708305970574;0.0005568983788267833;8.992856368864393e-10;1.8676108796766226e-08;8.264744133348823e-06;0.12615986261873133;;;
fb1f00e0217d22678f267c677bc98633;RoW;SSP5-Base-2040;fb1f00e0217d22678f267c677bc98633;market for anode, silicon coated graphite, for Li-ion battery;anode, silicon coated graphite, for Li-ion battery;kilogram;1.328485766820498;0.005008995960262891;0.00556484218875729;8.601325859193665e-08;3.1219140414022e-08;2.0366612927436003e-05;0.6545044488988945;;;
ae97c6376c1acfd6c2537710e7c5286b;GLO;SSP5-Base-2040;ae97c6376c1acfd6c2537710e7c5286b;market for vanilla seedling, for planting;vanilla seedling, for planting;unit;0.00772288746842565;4.109243084381822e-06;7.764872437855397e-06;1.2454252761201414e-11;7.647227239112739e-09;5.471222677640039e-07;0.000309721028572078;;;
ba4d55aefa52572a7d58882ca0396318;GLO;SSP5-Base-2040;ba4d55aefa52572a7d58882ca0396318;market for battery separator;battery separator;kilogram;3.827737099113534;0.07129828038698044;0.021712270653897525;5.708727928073938e-07;9.997916284485908e-08;4.388447305394806e-05;1.7229577565380274;;;
d32baff85328e14850a14e2168937e32;GLO;SSP5-Base-2040;d32baff85328e14850a14e2168937e32;market for pentaerythritol;pentaerythritol;kilogram;1.1668048137487648;0.0039285362666596005;0.004228571808625976;2.3108618594967383e-08;9.370815794961015e-09;4.3287521258998554e-06;0.4197111906685528;;;
69bbbbf1efb16f535f2bff848ecd549c;GLO;SSP5-Base-2040;69bbbbf1efb16f535f2bff848ecd549c;market for diesel-electric generating set, 18.5kW;diesel-electric generating set, 18.5kW;unit;3832.2881103869013;49.58713619140355;88.29098784036304;9.708316886706254e-05;3.218761921960136e-05;0.026126637934571866;482.1627874187849;;;
25f94e2b602c829a79818ec5a88159d1;GLO;SSP5-Base-2040;25f94e2b602c829a79818ec5a88159d1;market for passenger car, electric, without battery;passenger car, electric, without battery;kilogram;4.945470329493403;0.035990664800170616;0.04473171820182756;2.512285922116061e-07;3.488633608989004e-08;3.000916938808903e-05;1.4802072885777988;;;
68f38f2e6956e52f3dd699357f23d52d;RoW;SSP5-Base-2040;68f38f2e6956e52f3dd699357f23d52d;market for aminopyridine;aminopyridine;kilogram;3.5783739254924374;0.012085850233333462;0.01759328258718368;6.681643865104238e-08;3.7643205577902056e-08;1.7158316135692037e-05;1.4512955073611908;;;
483c6815e232feced6fad9cfface171a;GLO;SSP5-Base-2040;483c6815e232feced6fad9cfface171a;market for salicylic acid;salicylic acid;kilogram;2.238224460087256;0.0057171724460009805;0.010292017257477571;4.1975027223958663e-08;2.1372094386747936e-08;1.2207213770392315e-05;0.6953179908267915;;;
d2c89ef3a0da22987d0a9e401b9448f1;GLO;SSP5-Base-2040;d2c89ef3a0da22987d0a9e401b9448f1;market for heat pump, 30kW;heat pump, 30kW;unit;1290.3856799328396;9.169308419182823;2.480414800436362;2.193420896658269e-05;2.8496141759670408e-05;0.021742906072929502;224.33657843272212;;;
a3bb9f9b3e01491bbccb1099a0da9739;World;SSP5-Base-2040;a3bb9f9b3e01491bbccb1099a0da9739;market for cement, Portland;cement, Portland;kilogram;0.20460455233942576;0.00019160615313022728;0.0004077330337243863;1.6374639877598262e-09;3.233907526179289e-09;1.3094013095909318e-06;0.027199190835146145;;;
b2acdb9d5e57f16a3a2e152d5a6ff213;GLO;SSP5-Base-2040;b2acdb9d5e57f16a3a2e152d5a6ff213;market for dairy;dairy;cubic meter;3378.743112421148;1.2352308368987617;0.5976902837244751;4.019962497689441e-06;4.075291538225964e-06;0.0030587880427026272;29.273021155140526;;;
b9d2671c25ba4b7b69f9868b426ec483;GLO;SSP5-Base-2040;b9d2671c25ba4b7b69f9868b426ec483;market for soda ash, light;soda ash, light;kilogram;0.8187279157206091;0.0003470387373510315;0.000411518784967654;2.8967665698073243e-09;2.733734805420416e-09;1.5020788742665837e-06;0.020916787273379346;;;
81e36d84d1345dacfb1bede1746102d2;GLO;SSP5-Base-2040;81e36d84d1345dacfb1bede1746102d2;market for mint seedling, for planting;mint seedling, for planting;unit;0.0092609767460291;7.546677919503007e-06;1.5666018876810158e-05;3.415089651988624e-11;9.773243579621823e-11;2.1270130408793148e-08;0.0005307227540087168;;;
f01964b5476417edfc6c8902498d4713;GLO;SSP5-Base-2040;f01964b5476417edfc6c8902498d4713;market for yarn, silk;yarn, silk;kilogram;250.11339201115754;0.1394973869219871;0.06987528169846642;2.1541572282570384e-07;4.803943319169184e-07;0.00015253896011562448;2.0594390432224694;;;
f25b4ed397e8a0de8630025f4c4ae927;GLO;SSP5-Base-2040;f25b4ed397e8a0de8630025f4c4ae927;market for cyclohexane;cyclohexane;kilogram;0.5564759153717495;0.0010228519061459287;0.008603909618328628;5.1828888041236195e-09;1.0220210887619882e-08;5.017592327249179e-06;0.6070100355672978;;;
6e8f7cd746c293986f6c596fd3cd50d1;GLO;SSP5-Base-2040;6e8f7cd746c293986f6c596fd3cd50d1;market for wind power plant, 2MW, offshore, moving parts;wind power plant, 2MW, offshore, moving parts;unit;586951.4407712009;1467.4404988171852;6572.832016909198;0.006686054530175699;0.0037504082733251596;4.339928086016207;76231.75978737813;;;
314788525fb7ca3c3b5e00020416b469;GLO;SSP5-Base-2040;314788525fb7ca3c3b5e00020416b469;market for chemical, inorganic;chemical, inorganic;kilogram;1.5382532295251545;0.010563821357670011;0.003188540606691696;1.7535676475801414e-08;8.623364884238663e-09;4.998410956306427e-06;0.3301481172118823;;;
6f9e8e79e0025011427a5d3b01e0c80a;GLO;SSP5-Base-2040;6f9e8e79e0025011427a5d3b01e0c80a;market for krypton, gaseous;krypton, gaseous;kilogram;14.899748580934862;0.03662338436736627;0.04117896044862089;3.545741190618181e-06;4.193595767522412e-07;0.00018219475508961906;4.713478303533703;;;
060e1379847cb37f50e22a467850dde7;GLO;SSP5-Base-2040;060e1379847cb37f50e22a467850dde7;market for charger, for electric scooter;charger, for electric scooter;kilogram;11.277550296020845;0.2654780698662862;0.39287837033136164;4.1883762237334514e-07;1.1489816161576729e-07;8.374658286867095e-05;1.6336974958012638;;;
b4b5806ca5fe8eeda791c16a92de27ac;GLO;SSP5-Base-2040;b4b5806ca5fe8eeda791c16a92de27ac;market for grape;grape;kilogram;0.9079837886216471;0.00031734259322717314;0.0006460582224709533;2.809102451326327e-09;3.864494758194257e-09;1.0002204789776714e-06;0.022186136393337493;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
