activity type;code;name;database;reference product;unit;location;production amount;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
;b94a53eea3e5b0f0e33b1ade4ec901f4;market for transistor, surface-mounted;SSP1-PkBudg500-2040;transistor, surface-mounted;kilogram;GLO;;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
;d48eb3b7b0d1cbdd22607e2676393e6a;market for phosphoric acid, fertiliser grade, without water, in 70% solution state;SSP1-PkBudg500-2040;phosphoric acid, fertiliser grade, without water, in 70% solution state;kilogram;RoW;;20120;Manufacture of fertilizers and nitrogen compounds;34232;Phosphoric acid;Chemical;Chemical products
;ebf922b54e6bdb28dd1e01edddf1d47f;market for magnesium, for reuse in hafnium sponge production;SSP1-PkBudg500-2040;magnesium, for reuse in hafnium sponge production;kilogram;RoW;;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;92b3b3bc9c64e3e9f81b561a84b2b1e8;market for refrigeration machine, carbon dioxide, liquid as refrigerant;SSP1-PkBudg500-2040;refrigeration machine, carbon dioxide, liquid as refrigerant;unit;GLO;;29200;"Manufacture of bodies (coachwork) for motor vehicles; manufacture of traile";43913;Refrigerating and freezing equipment and heat pumps, except household type equipment;MachElecTrans;Metal/electronic equipments & parts
;54f538c893808698cb3a89ae67c76c87;market for capacitor, film type, for through-hole mounting;SSP1-PkBudg500-2040;capacitor, film type, for through-hole mounting;kilogram;GLO;;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
;eb5cd88e4206bdeebf5c74933fdea9fd;market for wood preservative, water-based, indoor use, occasionally wet;SSP1-PkBudg500-2040;wood preservative, water-based, indoor use, occasionally wet;kilogram;GLO;;20210;Manufacture of pesticides and other agrochemical products;34500;Miscellaneous basic chemical products;Chemical;Chemical products
;bebf81390b5ff4fdf7aa54728da91a50;market for glycerin distillate bottom;SSP1-PkBudg500-2040;glycerin distillate bottom;kilogram;GLO;;1610;Support activities for crop production;34659;Fertilizers n.e.c.;Chemical;Chemical products
;6ab0c8da4712821cea8df4936316f958;market for ethanol, without water, in 99.7% solution state, from ethylene;SSP1-PkBudg500-2040;ethanol, without water, in 99.7% solution state, from ethylene;kilogram;RoW;;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;35e6073e2d8d406d04fcd1dbe566c25b;market for capacitor, for surface-mounting;SSP1-PkBudg500-2040;capacitor, for surface-mounting;kilogram;GLO;;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
;0acfe7ce21776fc47624167459b5a5bd;market for wind turbine, 4.5MW, onshore;SSP1-PkBudg500-2040;wind turbine, 4.5MW, onshore;unit;GLO;;28110;Manufacture of engines and turbines, except aircraft, vehicle and cycle eng;53262;Power plants;Construction;Construction
;2668c84b498af7ee66dafacee0cbe3a6;market for limestone, unprocessed;SSP1-PkBudg500-2040;limestone, unprocessed;kilogram;RoW;;8100;Quarrying of stone, sand and clay;15200;"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of[…]";OreMinFuel;Ores, minerals & fuels
;3fe95cdaa5e8412ea93cd80d571b1ad7;market for natural gas, high pressure, 20-year period;SSP1-PkBudg500-2040;natural gas, high pressure;cubic meter;World;;35200;"Manufacture of gas; distribution of gaseous fuels through mains";12020;Natural gas, liquefied or in the gaseous state;OreMinFuel;Ores, minerals & fuels
;86195da4fafcdfd13d423ada96fefb6c;market for barley grain, feed;SSP1-PkBudg500-2040;barley grain, feed;kilogram;GLO;;10800;Manufacture of prepared animal feeds;23319;Preparations used in animal feeding n.e.c.;ProcBio;Food & beverages, animal feed
;e0ad78b195d3be413c9b5792339382b9;market for iron ore concentrate;SSP1-PkBudg500-2040;iron ore concentrate;kilogram;GLO;;7100;Mining of iron ores;14100;Iron ores and concentrates, other than roasted iron pyrites;OreMinFuel;Ores, minerals & fuels
;a72a58bb5807198d90aa78fc85a35196;market for mepiquat chloride;SSP1-PkBudg500-2040;mepiquat chloride;kilogram;GLO;;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;4b5c0b09bda9444ebf469ef1b2a4f625;market for clinker;SSP1-PkBudg500-2040;clinker;kilogram;World;;23940;Manufacture of cement, lime and plaster;37430;Cement clinkers;GlasNonMetal;Glass & other non-metallic products
;65558068053a6b90002c0bd52fbb898c;market for cocoa bean;SSP1-PkBudg500-2040;cocoa bean;kilogram;GLO;;1270;Growing of beverage crops;1640;Cocoa beans;AgriForeAnim;Agricultural & forestry products
;3a734413223553f6e2336c00506e0370;market for carbon tetrachloride;SSP1-PkBudg500-2040;carbon tetrachloride;kilogram;RoW;;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;2d61fad5617b6a30bdf52dfaeb219a43;market for hydraulic fracturing fluid;SSP1-PkBudg500-2040;hydraulic fracturing fluid;cubic meter;GLO;;20290;Manufacture of other chemical products n.e.c.;35499;Other chemical products n.e.c.;Chemical;Chemical products
;8d312624d4928b40d0613fd662b39004;market for acrylic dispersion, with water, in 58% solution;SSP1-PkBudg500-2040;acrylic dispersion, with water, in 58% solution state;kilogram;RoW;;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;35110;Paints and varnishes and related products;Chemical;Chemical products
;1d95a9865e5ecb049eb64f6823865078;market for monoethanolamine;SSP1-PkBudg500-2040;monoethanolamine;kilogram;GLO;;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
;db0413d27e791eab59ab8577d188a8ef;market for printed wiring board, surface mounted, unspecified, Pb containing;SSP1-PkBudg500-2040;printed wiring board, surface mounted, unspecified, Pb containing;kilogram;GLO;;26100;Manufacture of electronic components and boards;47130;Printed circuits;MachElecTrans;Metal/electronic equipments & parts
;71218481ac8315319b5a9ec48af6a5cc;market for heat and power co-generation unit, 1MW electrical, components for heat only;SSP1-PkBudg500-2040;heat and power co-generation unit, 1MW electrical, components for heat only;unit;GLO;;42200;Construction of utility projects;43100;Engines and turbines and parts thereof;MachElecTrans;Metal/electronic equipments & parts
;8a9180e2f3ba09cbbf928b887930a815;market for butyl acrylate;SSP1-PkBudg500-2040;butyl acrylate;kilogram;RoW;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;8a893e1628f163b629bbadda4ad92902;market for dioxane;SSP1-PkBudg500-2040;dioxane;kilogram;RoW;;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;fbab3177434d78b701a6182d3407868a;market for sawnwood, lath, hardwood, dried (u=20%), planed;SSP1-PkBudg500-2040;sawnwood, lath, hardwood, dried (u=20%), planed;cubic meter;RoW;;16100;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
;c51186a2547c55ba1ce703c75cd4dc61;market for amine oxide;SSP1-PkBudg500-2040;amine oxide;kilogram;GLO;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35310;Organic surface active agents, except soap;Chemical;Chemical products
;e9e4f17a4a1fd2781ac740b638a6d845;market for indium tin oxide powder, nanoscale, for sputtering target;SSP1-PkBudg500-2040;indium tin oxide powder, nanoscale, for sputtering target;kilogram;RoW;;20290;Manufacture of other chemical products n.e.c.;35499;Other chemical products n.e.c.;Chemical;Chemical products
;0bc279bb922c277c26f9d554943bb902;market for papaya;SSP1-PkBudg500-2040;papaya;kilogram;GLO;;1220;Growing of tropical and subtropical fruits;1317;Papayas;AgriForeAnim;Agricultural & forestry products
;39446307b96eab3be38171d3c6996d0c;market for 2-methyl-1-butanol;SSP1-PkBudg500-2040;2-methyl-1-butanol;kilogram;GLO;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;0654fa2a94bae92b96257ca44dc238ed;market for poultry manure, fresh;SSP1-PkBudg500-2040;poultry manure, fresh;kilogram;GLO;;1610;Support activities for crop production;34654;Excreta of animals useful for manure/fertilizer and fuel preparation;Chemical;Chemical products
;cb8530747b22cf413b4a58bb4b8cdaa9;market for integrated circuit, memory type;SSP1-PkBudg500-2040;integrated circuit, memory type;kilogram;GLO;;26100;Manufacture of electronic components and boards;47160;Electronic integrated circuits;MachElecTrans;Metal/electronic equipments & parts
;81b55566771949ad975262214cca9088;market for tungsten carbide powder;SSP1-PkBudg500-2040;tungsten carbide powder;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;d3fdb6a6f34f19a64d390faf72e223d5;market for hydropower plant, reservoir;SSP1-PkBudg500-2040;hydropower plant, reservoir;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;5ae51236a4cc00b58efb6b57041fb2bd;market for consumer electronics, mobile device, tablet;SSP1-PkBudg500-2040;consumer electronics, mobile device, tablet;unit;GLO;;26400;Manufacture of consumer electronics;45220;Portable automatic data processing machines weighing not more than 10 kg, such as laptops, notebooks and sub-n[…];MachElecTrans;Metal/electronic equipments & parts
;82ea1e2f9d6e77520740508c6ee4a646;market for diesel, low-sulfur;SSP1-PkBudg500-2040;diesel, low-sulfur;kilogram;RoW;;19200;Manufacture of refined petroleum products;33360;Gas oil;OreMinFuel;Ores, minerals & fuels
;6e8f7cd746c293986f6c596fd3cd50d1;market for wind power plant, 2MW, offshore, moving parts;SSP1-PkBudg500-2040;wind power plant, 2MW, offshore, moving parts;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;7ec96866b7bbd1bf82435c112d6eba09;market for diode, glass-, for through-hole mounting;SSP1-PkBudg500-2040;diode, glass-, for through-hole mounting;kilogram;GLO;;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
;2442374a384c2b00aedd82964f99ce8f;market for palm date;SSP1-PkBudg500-2040;palm date;kilogram;GLO;;1220;Growing of tropical and subtropical fruits;1314;Dates;AgriForeAnim;Agricultural & forestry products
;a726bc2f42c7e42b5e076b0c669d5ee7;market for trichloropropane;SSP1-PkBudg500-2040;trichloropropane;kilogram;RoW;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;dbf27bde9584b9ffff2fbfd00d5936a1;market for printed wiring board, for power supply unit, desktop computer, Pb free;SSP1-PkBudg500-2040;printed wiring board, for power supply unit, desktop computer, Pb free;kilogram;GLO;;26100;Manufacture of electronic components and boards;47160;Electronic integrated circuits;MachElecTrans;Metal/electronic equipments & parts
;ce3836ce533841646352e6e52e5aec46;market for lime, packed;SSP1-PkBudg500-2040;lime, packed;kilogram;RoW;;8100;Quarrying of stone, sand and clay;37420;Quicklime, slaked lime and hydraulic lime;GlasNonMetal;Glass & other non-metallic products
;3256cbf332d0c1acef6d7481c16a30c7;market for chromite ore concentrate;SSP1-PkBudg500-2040;chromite ore concentrate;kilogram;GLO;;7290;Mining of other non-ferrous metal ores;14290;Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);OreMinFuel;Ores, minerals & fuels
;f32ba57ebce8c08759275f740a88f370;market for cyanuric chloride;SSP1-PkBudg500-2040;cyanuric chloride;kilogram;GLO;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;156f8289dc6895ea587e631ef91e91b3;market for kenaf plant, harvested;SSP1-PkBudg500-2040;kenaf plant, harvested;kilogram;GLO;;1160;Growing of fibre crops;1922;Jute, kenaf, and other textile bast fibres, raw or retted, except flax, true hemp and ramie;AgriForeAnim;Agricultural & forestry products
;b075578436e203f643453e16d673fea7;market for nickel concentrate, 7% Ni;SSP1-PkBudg500-2040;nickel concentrate, 7% Ni;kilogram;RoW;;24200;Manufacture of basic precious and other non-ferrous metals;14220;Nickel ores and concentrates;OreMinFuel;Ores, minerals & fuels
;daf842dc2084cada055e644571589f5c;market for sodium perchlorate;SSP1-PkBudg500-2040;sodium perchlorate;kilogram;GLO;;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
;16df20c480f88cb7a2f27a335a2c5f04;market for lime, hydrated, loose weight;SSP1-PkBudg500-2040;lime, hydrated, loose weight;kilogram;RoW;;23940;Manufacture of cement, lime and plaster;37420;Quicklime, slaked lime and hydraulic lime;GlasNonMetal;Glass & other non-metallic products
;6a447e19f2814b98f974c2c5aebfaa10;market for electrode, negative, Ni;SSP1-PkBudg500-2040;electrode, negative, Ni;kilogram;GLO;;27200;Manufacture of batteries and accumulators;46430;Parts of primary cells, primary batteries and electric accumulators (including separators);MachElecTrans;Metal/electronic equipments & parts
;e4f88200f4dd073266b64dbb07f4d037;market for burnt shale;SSP1-PkBudg500-2040;burnt shale;kilogram;GLO;;23990;Manufacture of other non-metallic mineral products n.e.c.;12030;Bituminous or oil shale and tar sands;OreMinFuel;Ores, minerals & fuels
;3effb0fdec696b32690e468a442a0f90;market for weaned heifers, live weight;SSP1-PkBudg500-2040;weaned heifers, live weight;kilogram;RoW;;1410;Raising of cattle and buffaloes;2111;Cattle;AgriForeAnim;Live animal, fish & their products
;9da0fb5550f7690e5e7fd0c61b9d8ec9;market for refractory, high aluminium oxide, packed;SSP1-PkBudg500-2040;refractory, high aluminium oxide, packed;kilogram;GLO;;23910;Manufacture of refractory products;37300;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass & other non-metallic products
;bffc4169632245b14852bead436245c4;market for sawnwood, lath, softwood, raw, dried (u=20%);SSP1-PkBudg500-2040;sawnwood, lath, softwood, raw, dried (u=20%);cubic meter;RoW;;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
;60391cd11307b0ca5082770ce0baec14;market for chloridazon;SSP1-PkBudg500-2040;chloridazon;kilogram;GLO;;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;95b8c725d30477a6f7af060844f27fa1;market for textile, nonwoven polyester;SSP1-PkBudg500-2040;textile, nonwoven polyester;kilogram;GLO;;13110;Preparation and spinning of textile fibres;26710;Woven fabrics of man-made filament yarn, obtained from high tenacity yarn of nylon or other polyamides, of pol[…];ProcBio;Textile
;ff43875a46f7adedf9cc98fbdd3921b9;market for triclopyr;SSP1-PkBudg500-2040;triclopyr;kilogram;GLO;;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;bc984af3268bdd9d93ba91781c08a87a;market for sodium cyanide;SSP1-PkBudg500-2040;sodium cyanide;kilogram;RoW;;20110;Manufacture of basic chemicals;34270;"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perb[…]";Chemical;Chemical products
