;activity type;database;location;name;reference product;unit;code;Hazardous (kg);natural resources;Gallium;Coke;Fluorspar;Rare earth;Indium;Copper;Europium;Tantalum;Vanadium;Latex;Scandium;Phosphate rock;Carbondioxide (kg);Titanium;Palladium;Nickel;Tin;Gold;Recycling (kg);Hydrogen;Electricity;Total (kg);Borates;Antimony;Cement;Strontium;Zirconium;Erbium;Uranium;Landfill (m3);Lithium;Petroleum;Tungsten;Platinum;Dysprosium;Incineration (m3);Hazardous (m3);Gadolinium;Selenium;Radioactive (m3);Natural gas;Incineration (kg);Graphite;Bauxite;Composting (kg);Cerium;Coal(black);Lead;Zinc;Digestion (m3);Silver;Openburning (kg);Cadmium;human health;Helium;Rhodium;Landfill (kg);Holmium;Beryllium;Tellurium;Aluminium;Coal(brown);Cobalt;ecosystem quality;Digestion (kg);Vegetable oil;Total (m3);Sand;Silicon;Magnesium;Water;Chromium
7592b4a2772014f8073ad0482d43d879;market activity;ecoinvent-3.9.1-cutoff;RoW;market for dipropylene glycol monomethyl ether;dipropylene glycol monomethyl ether;kilogram;7592b4a2772014f8073ad0482d43d879;0.01675269625522672;0.7105862901705764;3.49051241920206e-13;0.7447898627904741;0.002220315561532747;4.3737334617846674e-05;2.449578116786298e-09;0.02222017942245709;0.0;4.832172376886771e-06;0.0;1.938723560695421e-06;0.0;0.002300045023306299;0.0;0.0012077581340179488;1.1305144602590072e-08;-0.07077733816351;0.00027027031088347616;4.225730847714098e-07;0.21184834190045415;0.0005445377131758314;17.438614952280126;4.620418233797427;4.547639658203319e-05;-3.287375546790825e-08;0.13238197776585892;1.209222364735388e-06;2.08651323071996e-14;0.0;5.783956432656586e-05;5.113070745093978e-10;1.420087993723309e-05;0.22754415608812587;0.0;4.2948471466422695e-05;0.0;4.601763956299679e-09;3.6293718291798926e-07;0.0;1.5620301174876915e-13;3.6293718291798926e-07;1.0560644685374885;0.035499767153027356;8.757667905702075e-06;0.026576098961246568;1.568832314820886e-05;1.0071485070425392e-15;1.820107698677171;0.00038034980328522175;0.003854651460988132;0.0;7.18353442724942e-07;0.0031942453083883358;1.5148069793300605e-10;1.202037592486304e-05;3.6264457891935903e-06;3.55121967721376e-11;1.38778524083641;0.0;0.0;1.9408754211657867e-12;0.02408707873941545;0.5323579085275296;4.4074802420384314e-07;2.14759103010352e-08;1.0561549621695759e-05;2.650783100567216e-05;0.03929318090134648;0.2370602313484494;9.148695308716992e-05;0.0003843922066037595;17.852348695930598;3.5046663530046704e-06
9b766978b5b04e886ae15900efb7e69c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;battery, Li-ion, LiMn2O4, rechargeable, prismatic;kilogram;9b766978b5b04e886ae15900efb7e69c;0.05102916711558281;1.237650125758998;3.046064156767556e-12;4.336601865963729;0.2631103274328492;0.004526882652905766;2.1264276035765632e-08;0.15018987720408117;0.0;3.743619918061276e-06;0.0;0.018007728703425274;0.0;0.25611984759323214;0.0;0.0010560278671578197;5.767178878278409e-07;-0.13983323233683506;0.0015727742066368657;1.971930680551695e-05;0.4394414944877339;0.0010120883957565393;32.77575343203179;10.800289948501579;0.005729697029392615;-2.1835200689335548e-07;0.21078783857977224;7.515837866880181e-06;7.330365974150227e-14;0.0;0.00010556987855010279;9.31780900342069e-10;0.5533396233553773;1.626809668290325;0.0;0.0007394744181295262;0.0;8.386028623751784e-09;6.347999506066191e-07;0.0;1.3631362336646584e-12;6.347999506066191e-07;1.4599914179972535;0.13777897272168982;0.0003097558750735856;0.9317018832450354;0.00013677773754935656;2.720488603359954e-15;3.854370318599044;0.001846898737098692;0.0195924213649546;0.0;2.4003842725544506e-05;0.009304964616910182;3.137613859109729e-10;3.436073950913983e-05;0.00016496903747897524;7.032079958824139e-11;3.7816866406519;0.0;0.0;1.6937430219817817e-11;0.8435568214442744;0.962368367242581;1.010938922598947e-06;4.9197038327976953e-08;9.101829256955647e-05;5.1208884965196415e-05;0.05661116783966149;0.4310383269018722;0.0033414164234176337;0.0013029048996906249;54.714630490239344;5.422176773397689e-05
f7246260eab45ab3c87506e982b1e3e8;market activity;ecoinvent-3.9.1-cutoff;GLO;market for isophthalic acid based unsaturated polyester resin;isophthalic acid based unsaturated polyester resin;kilogram;f7246260eab45ab3c87506e982b1e3e8;0.018328037893090676;0.709407632392021;2.555156401621451e-12;0.5280252620086457;0.0010149400739328455;2.143287907252578e-05;1.7805881484238114e-08;0.014113105697251126;0.0;3.1775470942271213e-06;0.0;1.4416949891947755e-06;0.0;0.0012403617945238674;0.0;0.0005697004204774706;7.412082492057019e-09;-0.047211163382568894;0.00018254932378324967;2.7704033945479725e-07;0.1266777177645367;0.0001326018602239285;6.936932005745687;3.2168804084633287;2.1915129729856224e-05;-2.7761665533458104e-08;0.08036686107692909;9.677526782810501e-07;1.2397418640776322e-14;0.0;2.5979568755648047e-05;2.2799100233634035e-10;2.4270905561378255e-06;0.5423483780271147;0.0;5.41123756590215e-05;0.0;2.0519191484269666e-09;1.5849857281594197e-07;0.0;1.1434513833176752e-12;1.5849857281594197e-07;0.5223430804501581;0.031026601678630798;5.885010457931121e-06;0.016414328042436723;1.1209099123595483e-05;5.866206965557636e-16;1.0936605580591574;0.0003843238634333335;0.002846185076368262;0.0;4.928724923954177e-07;0.002342113011675262;1.2604405527162665e-10;8.35048936852535e-06;2.355252181888916e-06;2.0719903626211195e-11;1.016102291647105;0.0;0.0;1.4207771414476688e-11;0.01481540056197973;0.2140278473989987;0.00010607183232599133;1.643487322465145e-08;7.5450263511445125e-06;1.730402923541859e-05;0.01806292663479018;0.14428249574925917;7.68404549547231e-05;0.0002638452948314135;8.55026429797859;1.7961312773791628e-06
16df20c480f88cb7a2f27a335a2c5f04;market activity;ecoinvent-3.9.1-cutoff;RoW;market for lime, hydrated, loose weight;lime, hydrated, loose weight;kilogram;16df20c480f88cb7a2f27a335a2c5f04;0.0008480201820969232;0.040804594287821294;4.188051715160211e-14;0.041761096625818755;3.334244427413593e-05;8.990112379227338e-07;2.999234098382671e-10;0.00011826046514073831;0.0;1.5929239417332872e-08;0.0;1.6684850441755036e-07;0.0;8.107853624510224e-05;0.0;2.450890716785426e-05;3.488237847731339e-11;-0.0008344232373798863;1.0305333983345942e-05;1.0783589220928175e-09;0.0024801917802763705;1.6125083093182334e-06;0.24386410429298377;0.21043563813488275;7.703296070067246e-07;-2.05219558787041e-10;0.0021395191282981415;7.681685661418708e-09;7.363220749873224e-15;0.0;8.778522540144876e-07;7.811669136777239e-12;3.316804992043749e-09;0.1538876521185253;0.0;4.132542441250908e-06;0.0;7.030502659610554e-11;5.3020968850535705e-09;0.0;1.8741841102435075e-14;5.3020968850535705e-09;0.012521522882837349;0.0008045055719101929;1.4345191739815495e-07;0.00030724050219406993;1.4075440507766805e-06;4.453809393352149e-16;0.024921823868113865;4.03814750369618e-05;2.545663102265768e-05;0.0;2.287886526926851e-09;2.55652921032823e-05;3.1352769998963716e-12;1.1295522208978707e-06;1.0139301272494604e-08;5.613342670036317e-13;0.09665504327134575;0.0;0.0;2.328737348650907e-13;0.00031015498129142907;0.007853077838913616;5.7860079173400157e-08;3.0100928989047694e-09;9.500212564625305e-07;2.5614602721021665e-07;0.00014878618832518605;0.006068638201693065;1.8403145070678086e-06;9.540286197876742e-06;0.23196095967543306;4.3351752903838845e-07
854e5671eb549292a80f1e1f268634b4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for flax husks;flax husks;kilogram;854e5671eb549292a80f1e1f268634b4;0.00018088712448714452;0.00481649277650224;5.631689291307018e-14;0.021133165675997847;1.021248654935153e-05;3.399048473725084e-07;3.940109012329965e-10;0.00011730025431278693;0.0;1.9251199343700253e-08;0.0;4.866129365191715e-08;0.0;0.00578691750116846;0.0;9.886722852918488e-06;4.251547615219854e-11;-0.0005667464633660462;4.6830008086927945e-06;1.5930348296977334e-09;0.0008442567780579907;2.0211695013966863e-06;0.07993971058575822;0.3541601727735109;5.381168261816888e-07;-5.384695639307102e-10;0.001150475968268828;1.8740777343638147e-08;1.622984858515355e-15;0.0;1.7313723974646223e-07;1.5819286701586296e-12;3.8183251600405617e-07;0.014765825248663413;0.0;1.4114566767141067e-06;0.0;1.4237358915399216e-11;1.0940631457791062e-09;0.0;2.520222600258021e-14;1.0940631457791062e-09;0.004134047124697445;0.00441730865290295;1.070467544399147e-07;0.00018856503133122773;5.791033278346243e-07;9.715131393601691e-17;0.013957293129168285;3.700168261721614e-05;5.190296889626894e-05;0.0;4.359678650059553e-09;0.01998731505300591;2.427975548210827e-12;1.8571545141046792e-07;1.390058480948937e-08;1.0437278279724557e-13;0.10777055886351561;0.0;0.0;3.1314620927889666e-13;0.0001835633019339984;0.004442989170099512;2.0658152516134306e-08;4.601252045442841e-10;3.903962310186381e-07;1.2970900241488912e-07;7.011292659813459e-05;0.0026487850362000203;2.0541536272603925e-06;5.875105036923025e-06;0.09896115887608967;3.7318461767673294e-08
1a9da562ab955a6e84c8b72cd1e93fb3;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium nitrate, unrefined;sodium nitrate, unrefined;kilogram;1a9da562ab955a6e84c8b72cd1e93fb3;0.0011748711089384274;0.0815332344844126;3.214700128078849e-14;0.06830836446875316;3.545388304792909e-05;1.1417873308510926e-06;2.358926018414536e-10;0.00016233132732383315;0.0;1.2404429103300518e-08;0.0;4.967505966882352e-07;0.0;0.00016014060017300547;0.0;2.256544231949221e-05;2.8488011008543246e-11;-0.001242483787699519;1.7554557607776242e-05;1.037000760979532e-09;0.002263787297563771;2.5532358060932973e-06;0.17067503436594836;33.215173873948665;5.313094789673382e-06;-2.7039730102679375e-10;0.0034344565988663677;9.922408111241395e-09;1.0713075105976922e-14;0.0;3.0159421200944973e-07;2.717555506210046e-12;4.481838565023949e-09;0.04283111543118104;0.0;2.7503743635132975e-06;0.0;2.4458001074442922e-11;1.8401669225243888e-09;0.0;1.438602077772316e-14;1.8401669225243888e-09;0.20155237465914833;0.0011692385978028864;2.432305414225899e-07;0.000687908676897974;3.0321213027562443e-06;6.481295323425606e-16;0.03562220889192105;3.3173042377598354e-05;3.642569319189733e-05;0.0;2.055791314317731e-09;4.367503211062952e-05;1.6252018905804116e-12;5.905936175065654e-07;9.117561950333954e-09;1.8432996312354495e-13;16.598152326935313;0.0;0.0;1.7875118938648762e-13;0.000879660672853277;0.0033723586897739044;4.4339739911363907e-08;1.247954269984577e-09;2.0462281590993394e-06;7.840563319550096e-07;0.0009890574462391268;0.023409124889581058;2.4168478258338997e-06;1.9748910328005984e-05;11.41884474571925;2.1741426420767537e-07
8829ffe4656e9ade9e4f8cf1e6230f69;market activity;ecoinvent-3.9.1-cutoff;GLO;market for ferrochromium, high-carbon, 68% Cr;ferrochromium, high-carbon, 68% Cr;kilogram;8829ffe4656e9ade9e4f8cf1e6230f69;0.0036360538711495763;0.21731787456285734;1.5476896364031218e-13;34.131037937099585;0.00014903141141767767;5.6142895906422495e-06;1.1052220518161855e-09;0.005276797135719302;0.0;1.1769072196838482e-07;0.0;6.8809042725340414e-06;0.0;0.001750310306976422;0.0;0.0001808014116140316;3.095645648087322e-10;-2.720964345449912;0.00012016762922392735;1.0121090371060528e-08;0.09514980909571026;1.8102093642288487e-05;16.56064986258894;5.615298078061888;4.592776069206385e-05;-3.807758582458109e-09;0.04337876190542897;1.406841094790541e-07;2.5355338440318702e-14;0.0;4.639901434835165e-05;4.1124609284928763e-10;2.0662564738099227e-08;0.1951580972618175;0.0;1.5330665405503972e-05;0.0;3.7012150654452556e-09;2.7889559967358576e-07;0.0;6.926025563715292e-14;2.7889559967358576e-07;0.5258859755650234;0.00764744962501814;4.010825837865285e-06;0.5120192534947176;3.61193656765199e-05;1.4763642343580881e-15;3.2325907533426985;0.00015436665481351986;0.0005342193854940619;0.0;1.7990902037702866e-08;0.001052167240713352;1.0108115606386348e-10;3.792321639274351e-05;1.4168086291499076e-07;2.9230276901516403e-11;2.484775566913282;0.0;0.0;8.605821765202384e-13;0.011285474444141947;0.4158327457296348;2.3310773178093148e-07;2.536103738690227e-08;2.439267167163018e-05;2.0373139623864492e-05;0.08767267716838684;0.11969091534061332;3.994843770091799e-05;0.00016544323556489643;42.55930825029058;1.6461774760802234e-06
e01f270d8d7c3b9db3939fc0cc27b05b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for glider, passenger car;glider, passenger car;kilogram;e01f270d8d7c3b9db3939fc0cc27b05b;0.05052547796360426;0.6012833884036316;9.855153676063287e-13;20.325732952736857;0.00212035034420518;0.00019166783205725268;6.919961892771529e-09;0.07242215793876305;0.0;0.0006656225247546131;0.0;6.111508793235632e-06;0.0;0.004289408523620648;0.0;0.011149239355769667;1.7275131144068864e-07;-0.6359169524315923;0.005957418362996896;9.780172049245965e-06;0.28994409377478336;0.0019372603987775027;18.23352240763492;8.74446224205129;0.0003702215370501758;-1.7839339605315688e-07;0.3826989098377313;6.244697889071064e-06;6.418441791759463e-14;0.0;6.839256168991952e-05;6.046656787813056e-10;6.169162079667882e-06;0.4596249530011464;0.0;0.000306087387773128;0.0;5.441991446915036e-09;4.1184025561239946e-07;0.0;4.410254141998006e-13;4.1184025561239946e-07;0.8481518878300927;0.8855728130871676;8.821333906983374e-05;0.0559792552942709;4.953307497511111e-05;3.0483668728882655e-15;2.9952961886016727;0.0097696701157459;0.020281506046153384;0.0;4.171642078003317e-05;0.055703251746287166;1.7771376346011646e-10;2.6856885235376513e-05;7.299159586596877e-05;4.792034781318695e-11;2.5653938292147087;0.0;0.0;5.479890412782289e-12;0.062092439949724326;0.590100456257979;4.085163791188838e-06;3.1982188009201645e-08;3.288213774544036e-05;4.5701272794801954e-05;0.07971741520974054;0.32880712954625957;0.000887227890067104;0.006284997007069789;38.822070967444276;2.5742692000595683e-05
2e8ee9518e8f4e83687d9e1cd8568b05;market activity;ecoinvent-3.9.1-cutoff;GLO;market for natural stone plate, polished;natural stone plate, polished;kilogram;2e8ee9518e8f4e83687d9e1cd8568b05;0.0038688157966987264;0.06598518417119206;7.494402985548038e-14;0.13295933295289436;5.484702530417148e-05;2.0613646219100655e-06;5.265269726259038e-10;0.0006082378619236741;0.0;2.164922773719453e-08;0.0;2.8194580117687697e-07;0.0;0.00016313350573366562;0.0;5.184030547043544e-05;6.451392887813165e-11;-0.003316290571960373;3.587582308488887e-05;1.8584922451467098e-09;0.012228224674241098;7.578474822816803e-06;4.762595533530406;0.43546362789316495;9.260199990324427e-06;-6.10326635176984e-10;0.0072154728428044145;2.288464333232917e-08;4.200240146520836e-15;0.0;1.756760824165486e-05;1.558415040688246e-10;6.0332751217705626e-09;0.13516693716836012;0.0;1.2804996880874515e-05;0.0;1.4025736237026499e-09;1.0562568217833424e-07;0.0;3.3538007518941135e-14;1.0562568217833424e-07;0.14842091862625711;0.004039065999570712;5.498120870366308e-07;0.0013447549098752193;2.170385848641592e-06;2.4772780959318954e-16;0.4165807554102665;5.606880324804826e-05;8.678456771251826e-05;0.0;3.3724624474729567e-09;9.765641533444671e-05;3.8167397993191146e-11;7.1187472329560295e-06;3.677351938145795e-08;1.1454959236482161e-11;0.17453585817194314;0.0;0.0;4.16721122977321e-13;0.0012429870560784848;0.15035229043590742;1.7986291829919908e-07;4.530060890352129e-09;1.4644279071863612e-06;4.166159562306881e-06;0.0007689533906479055;0.0250222207519555;6.269987507107006e-06;3.36982180117574e-05;4.251526376635228;4.849023948706669e-07
49e7e29fe8d585e2827bf8eb8b4ac221;market activity;ecoinvent-3.9.1-cutoff;GLO;market for neutralising agent, sodium hydroxide-equivalent;neutralising agent, sodium hydroxide-equivalent;kilogram;49e7e29fe8d585e2827bf8eb8b4ac221;0.001835725008604998;0.09415092200810019;1.4598826402250304e-13;0.23247484424296727;0.000164879698688015;4.649955890158906e-06;1.0258416050521282e-09;0.007189944620017683;0.0;1.5634397649393432e-06;0.0;6.13826472400905e-07;0.0;0.000303590374997919;0.0;0.00012435367479052926;3.6645900485878832e-09;-0.022785100668921306;8.46457202091047e-05;1.3672570835783182e-07;0.06761330685655668;0.00023207619796965993;6.1433562607654615;1.8036040241916313;1.5656604706541528e-05;-1.0024299618769036e-08;0.04394912352336453;3.9241481531491785e-07;9.500012308925857e-15;0.0;2.359442726439369e-05;2.0677371296343473e-10;5.4330272362144825e-08;0.08464998851894309;0.0;1.4346705062599809e-05;0.0;1.8609635322147314e-09;1.4765531213216435e-07;0.0;6.533082763103981e-14;1.4765531213216435e-07;0.18179724705130196;0.00894093567524502;2.860102470276953e-06;0.008513455741510252;8.648548041397002e-06;4.926068902420566e-16;0.5985907330145477;0.00013671448516130286;0.0012046876365186465;0.0;2.3248319452313035e-07;0.0011631413320347859;5.1494312837134454e-11;3.494612334665825e-06;1.1742461337213437e-06;1.8189046348835337e-11;0.5996974687712413;0.0;0.0;8.117577002768867e-13;0.007514927052714796;0.19847415315883488;1.353356674545727e-07;5.8614369867052445e-09;5.828866437851757e-06;1.1991600690989164e-05;0.016816761901463646;0.06489492996959381;3.0149857474203843e-05;0.000123500265493051;5.676304168492483;1.370290791507423e-06
875d6b7361b90d6f1bdaf781c51d3ac6;market activity;ecoinvent-3.9.1-cutoff;GLO;market for chromium steel pipe;chromium steel pipe;kilogram;875d6b7361b90d6f1bdaf781c51d3ac6;0.19679868789142826;0.40088722410562994;3.6451506955870463e-13;10.606305457492985;0.0002740470007484468;1.813617358833091e-05;2.6004997119101867e-09;0.014612632457836353;0.0;2.968649065328896e-07;0.0;3.859798815826229e-06;0.0;0.0016167848285780616;0.0;0.0002525246770697158;7.354414193856712e-10;-8.747708024472688;0.009016571740685764;2.558029336229347e-08;0.3035516161790801;0.000886786843606322;13.491522248850591;8.254255670815231;3.7988516354559265e-05;-1.5437924592438466e-08;0.4604276743951831;6.167050760683812e-07;5.783562616248891e-14;0.0;5.146825808711525e-05;4.5885094792710427e-10;1.459036037101519e-07;0.3739836759077044;0.0;3.197402410618273e-05;0.0;4.1296587877468925e-09;3.139234002349857e-07;0.0;1.6312318896117776e-13;3.139234002349857e-07;0.8605120046775458;0.2114066725335468;8.432029445994598e-06;0.15533668389811237;0.00016840820024199873;3.3399684163076498e-15;2.6320086806725604;0.004654503735164019;0.00212794292065564;0.0;4.787787647832445e-08;0.0037035125797463923;1.6532575742934152e-10;4.813883616144958e-05;3.049237991650092e-07;3.431159110439768e-11;2.7576440012664767;0.0;0.0;2.02686097106842e-12;0.020308628822109938;0.44672827249413094;4.325920509256582e-07;2.768242847098289e-08;0.00011375518444767626;5.423059980029518e-05;0.034435554217516026;0.22647889455802883;7.736128750643348e-05;0.029872701943054907;25.05057132285085;2.6337741979738236e-06
6acf5ebec1c9b2608349c40a18cf5729;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, board, softwood, raw, dried (u=10%);sawnwood, board, softwood, raw, dried (u=10%);cubic meter;6acf5ebec1c9b2608349c40a18cf5729;1.0133283894765086;10.14984631243141;1.0648314339669813e-11;41.97470201282095;0.01228818481508696;0.0005570850274453814;7.788419195041048e-08;0.06628959461403502;0.0;3.986017909555645e-05;0.0;1.8288409245603492e-05;0.0;0.07447268149610149;0.0;0.011699567772644222;7.044880421742885e-08;-1.2355807300252921;0.01248212507693045;1.6722542265262957e-06;4.260181426246588;0.0018607542106659747;221.62212637118932;235.046522400374;0.00048071213757382484;-4.012873682612833e-07;2.427280807738727;1.4495297193415428e-05;3.3264328431834506e-12;0.0;0.0004379433473156614;4.001948554645747e-09;3.942514028651168e-06;34.21749012147176;0.0;0.004226097521109209;0.0;3.601753922807479e-08;2.747771303505823e-06;0.0;4.765199403829234e-12;2.747771303505823e-06;5.766322989705666;1.332944516877724;0.0001405328041610559;0.27987474431704357;0.006321129246601784;2.010613034239751e-13;17.9561017419557;0.04349766155135945;0.07084734505358686;0.0;3.863786881543543e-06;0.04883127273614839;2.378901016830114e-09;0.0003798413327820761;1.4893978744730878e-05;2.0203391338268152e-10;101.79797648863129;0.0;0.0;5.920921944015564e-11;0.2888958707926441;4.434856549408283;5.1316932156878265e-05;2.003598294793572e-05;0.0042706394995085705;0.14730700171586175;0.20218969242511142;5.2606535628079465;0.0015680387301615349;0.017475919278338282;192.4166901206653;5.330546042536532e-05
7c69d8d16174f2f1090de6862b1564f8;market activity;ecoinvent-3.9.1-cutoff;RoW;market for ethylene;ethylene;kilogram;7c69d8d16174f2f1090de6862b1564f8;0.016432980886331657;0.5978771602092732;2.1608963919033941e-16;0.00047061861507941103;5.760209351271144e-07;1.4064397831236197e-08;1.594834301768206e-12;4.995043002903425e-06;0.0;7.476732482298504e-10;0.0;8.502572270928803e-10;0.0;7.916118981921422e-07;0.0;4.808816925255009e-07;1.750175625012415e-12;-1.923927685335677e-05;1.5269323272973275e-07;6.512149194756094e-11;0.00013200418182018417;1.9065623059977405e-07;0.004291668156701053;0.06725238865305336;1.2309983464331559e-08;-6.9408148240922195e-12;0.006716550129142162;3.6373424789355666e-10;8.092237949396726e-17;0.0;1.486028619344665e-08;1.310920762841569e-13;5.469903661837637e-11;0.0009906779852893756;0.0;7.804012145136345e-08;0.0;1.1798287598108196e-12;9.271337208662145e-11;0.0;9.67017113692209e-17;9.271337208662145e-11;0.00017960948161207645;0.01690536916227247;2.567537550054225e-09;1.912505001941235e-05;1.12384253062387e-08;4.852242302597003e-18;0.0006188083842497271;3.233320576520928e-07;8.831685341990902e-07;0.0;1.1536957000342832e-10;0.0010570517422912168;4.092267883327802e-14;2.1368782585839898e-06;5.665993010219701e-10;1.0993319554691649e-14;0.020988914503207157;0.0;0.0;1.2015515749661463e-15;6.161658293691783e-06;0.00014365699143680498;1.0241905251969984e-09;5.2879352963823545e-09;7.574331043169794e-09;8.252234243525442e-09;1.0103459151070525e-05;0.00011553026076134462;3.517922456308768e-08;5.484131723592313e-07;0.005706224881716797;4.7516039669390886e-09
8431a1b046d7fbb9e477334b512f76ee;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium persulfate;sodium persulfate;kilogram;8431a1b046d7fbb9e477334b512f76ee;0.0037612113380938003;0.13732352181350524;8.461432034272616e-13;0.35596988900876464;0.0003738231122882212;4.7297626277939696e-05;5.903386692529793e-09;0.02341984973635017;0.0;2.3097093091490823e-06;0.0;1.528522063630661e-06;0.0;0.0006751415894973046;0.0;0.00023906049397817459;5.397743682403375e-09;-0.040224204770929264;0.0001473630550349246;2.0180098716590715e-07;0.09953486100263477;0.03965438026524023;6.244042029454402;2.5106863043666707;2.117295101512412e-05;-1.9370181832208933e-07;0.05649682853072903;6.9128155866225215e-06;1.144670103501227e-14;0.0;2.3525951322149307e-05;2.0752545868632582e-10;4.0346553449711415e-08;0.15588916329168673;0.0;2.386454873078327e-05;0.0;1.867729244140822e-09;1.4442143431546872e-07;0.0;3.7865534017009e-13;1.4442143431546872e-07;0.352690523722638;0.029806948766971104;4.7257248227314485e-06;0.02320712309688601;1.0593381620760026e-05;5.691759982419007e-16;0.5998607878741429;0.0040990178789933815;0.019794322926209976;0.0;3.565052083926774e-07;0.014284799697995725;7.778529705348765e-11;6.504884428234745e-06;1.7237765125232686e-06;1.735378583662115e-11;0.7310835710287629;0.0;0.0;4.7049210805956066e-12;0.017617138360750073;0.19701420926191887;2.39968093031318e-07;9.343666719020395e-09;7.138172825887075e-06;1.2264230941722454e-05;0.009611897778860262;0.11178324951578142;5.2345121165936816e-05;0.0002134773939152561;7.120711698398857;1.532113827685763e-06
71b62422c090becce21a0cf1cca884a3;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;cubic meter;71b62422c090becce21a0cf1cca884a3;0.13203170875189418;1.806989907282739;1.8201725450291972e-12;4.071888182637331;0.00224617175513043;7.715022142303115e-05;1.2730998766038664e-08;0.007757306898579278;0.0;2.251902201275926e-06;0.0;1.543455121067871e-06;0.0;0.03265999730851789;0.0;0.001549676218852983;5.392651494440505e-09;-0.11060843414823353;0.0010704267306448547;1.9551999599375518e-07;0.092589903122766;0.000820054655190251;5.588826289810584;29.713036864938278;8.908242540526619e-05;-2.7702816219529408e-08;0.16777721155497652;1.0335081268443616e-06;5.0104261341463074e-14;0.0;2.057575690598946e-05;1.8568960589456924e-10;2.662923381320569e-06;6.703181072463879;0.0;0.0007086837508662155;0.0;1.6712065568132787e-09;1.2581284297244605e-07;0.0;8.145406728018243e-13;1.2581284297244605e-07;0.4184855731545706;0.1454304274018244;1.2311205185177945e-05;0.0241121626452883;0.01047218574354251;2.9506569523210566e-15;0.8121584021011514;0.005459086411216056;0.006526694828991619;0.0;3.4396807244287845e-07;0.002861296625958703;9.742601150559941e-11;0.0009666275000103587;1.6664872745124666e-06;1.9986593704676477e-11;14.308561516137306;0.0;0.0;1.0120944235848142e-11;0.026119839702365814;0.17133083841723232;1.102716167431711e-05;1.9806172298523467e-06;0.007077660149640905;0.27004099796742465;0.0966474234377387;0.40293811170723703;0.00018651014319789715;0.0011553558117833864;83.66020333670818;7.383673047608268e-06
88f3a80f97d250998bbdb1fb71d3cdaa;market activity;ecoinvent-3.9.1-cutoff;GLO;market for magnesium chloride, from hafnium sponge production;magnesium chloride, from hafnium sponge production;kilogram;88f3a80f97d250998bbdb1fb71d3cdaa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
fd0a584ab20d704adaade56edcccc55a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for 1-propanol;1-propanol;kilogram;fd0a584ab20d704adaade56edcccc55a;0.014937033861562417;0.7066293437570963;4.830443760951352e-13;0.7810213124947148;0.02660235954117053;0.00046060079298807427;3.3856399886752914e-09;0.013482288590905465;0.0;2.697045100377645e-06;0.0;4.707541689726335e-06;0.0;0.022248138652951378;0.0;0.013125432098769811;6.325125713703983e-09;-0.04588802645718384;0.00022439617939251917;2.3570014896273318e-07;0.12445164778781237;0.12174482270524431;13.767124103478892;3.0121713981039866;3.4013348577700085e-05;-4.8211160892446684e-08;0.08154170116113682;1.647423888668689e-06;2.1658751365413795e-14;0.0;5.0480305946934966e-05;4.4071684575304094e-10;1.6342758363351134e-07;0.7685809225196852;0.0;3.942030614612729e-05;0.0;3.966451858047102e-09;3.0070645355333004e-07;0.0;2.1616593007743448e-13;3.0070645355333004e-07;0.6443362832210131;0.02659715352144986;6.0250497103884485e-06;0.02366587947515725;2.8192509767227837e-05;1.162919283873373e-15;3.827174985551186;0.0004855478410676963;0.004436113321843065;0.0;4.0473535094029263e-07;0.002154740588809121;1.1277030665599903e-10;1.642490709979035e-05;2.0345838627568596e-06;3.70169235934299e-11;0.9491113744875661;0.0;0.0;2.6859350270116836e-12;0.03188230022105122;0.41625319810734773;1.2084335343681356e-06;3.297623792725082e-08;1.9002455857001007e-05;4.976932536737253e-05;0.007300068354829787;0.17632882210386347;6.423374949245063e-05;0.0002948166153458013;16.82313293982459;2.163987717351584e-06
